MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
165261,82629,205992,412000,104456,9363,9365.500000,22,6,6,2,2,7,0,5,6,177938,7.680000
257960,128978,291792,583600,142858,13263,13269.000000,22,7,6,2,2,7,0,5,6,257960,0.000000
188419,94208,199791,399600,77673,9081,9135.500000,22,7,5,2,2,7,0,5,6,208955,10.900000
260572,130285,254097,508200,133946,11550,11558.000000,22,5,6,2,2,7,0,5,6,260572,0.000000
175715,87856,147896,295800,125262,6722,6957.500000,22,5,6,2,2,7,0,5,6,175715,0.000000
139875,69935,116092,232200,98881,5277,5277.500000,22,7,6,2,2,7,0,5,6,139875,0.000000
178448,89222,194892,389800,132721,8859,8862.500000,22,5,6,2,2,7,0,5,6,178448,0.000000
317342,158670,289593,579200,196538,13163,13383.000000,22,7,6,2,2,7,0,5,6,317342,0.000000
277556,138777,286395,572800,144010,13018,13026.000000,22,6,6,1,1,7,0,5,6,319939,15.280000
272360,136179,285998,572000,176095,13000,13010.500000,22,6,6,2,2,7,0,5,6,272360,0.000000
316485,158242,254098,508200,256215,11550,11551.000000,22,7,6,2,2,7,0,5,6,316485,0.000000
84665,42332,111198,222400,53074,5054,5055.000000,22,7,6,2,2,7,0,5,6,84665,0.000000
109561,54779,150294,300600,54084,6831,6837.000000,22,5,6,2,2,7,0,5,6,109561,0.000000
167450,83723,133292,266600,125761,6059,6059.000000,22,6,6,2,2,7,0,5,6,167450,0.000000
199033,99514,236691,473400,135369,10759,10759.000000,22,7,6,2,2,7,0,5,6,199033,0.000000
110604,55301,100997,202000,86746,4590,4639.000000,22,7,6,2,2,7,0,5,6,125783,13.730000
260775,130386,243197,486400,140375,11054,11055.000000,22,6,6,2,2,7,0,5,6,260775,0.000000
107031,53515,119897,239800,64189,5450,5452.500000,22,6,6,2,2,7,0,5,6,107031,0.000000
85876,42937,110797,221600,59312,5036,5041.500000,22,6,6,2,2,7,0,5,6,85876,0.000000
94636,47317,104395,208800,69670,6141,6142.000000,17,6,5,2,2,3,999,5,5,132534,40.050000
156501,78249,191292,382600,81326,8695,8695.500000,22,6,5,2,2,7,0,5,6,156501,0.000000
228578,114287,193492,387000,168679,9675,9686.500000,20,6,5,2,2,8,0,6,5,228578,0.000000
170005,85002,182997,366000,79548,9150,9168.000000,20,7,5,2,2,8,0,6,5,170005,0.000000
241441,120720,205995,412000,140811,10300,10354.000000,20,7,5,2,2,8,0,6,5,241441,0.000000
