MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
249663,124830,218196,436400,65978,262,13508.500000,22,6,6,2,2,8,0,5,6,249663,0.000000
181031,90513,218192,436400,74673,463,11455.000000,32,6,7,2,2,7,0,6,7,199211,10.050000
171741,85869,218194,436400,75628,306,15645.000000,23,8,5,2,2,8,0,7,5,171741,0.000000
170121,85059,218193,436400,71349,2032,17329.000000,22,6,5,2,2,6,0,5,6,180099,5.870000
158403,79201,218195,436400,64852,1777,16331.000000,17,5,5,1,1,6,0,5,5,158403,0.000000
204214,102106,218194,436400,79222,137,10848.000000,27,6,7,2,2,8,0,5,7,204214,0.000000
162917,81456,218188,436400,37495,445,10516.000000,37,7,7,3,3,8,0,7,7,172590,5.940000
153229,76611,218187,436400,48365,319,6327.000000,47,7,10,2,2,8,0,5,11,153229,0.000000
166979,83488,218196,436400,76138,1349,15236.500000,20,6,5,2,2,7,0,6,5,166979,0.000000
159914,79956,218190,436400,47080,69,7593.000000,42,6,9,2,2,7,0,5,10,159914,0.000000
192245,96121,218195,436400,74189,1341,24777.000000,17,6,5,1,1,8,0,5,5,192245,0.000000
156503,78248,218187,436400,37213,61,7591.000000,47,7,11,2,2,7,0,5,11,168165,7.460000
172344,86170,218193,436400,56981,616,11981.500000,30,8,6,2,2,8,0,7,6,191769,11.280000
142641,71318,218189,436400,46339,159,8448.000000,44,8,7,3,3,7,0,7,8,175409,22.980000
158724,79360,218191,436400,31663,41,9698.000000,37,6,9,2,2,7,0,5,9,164815,3.840000
169100,84549,218192,436400,62774,52,8509.500000,32,6,6,2,2,7,0,5,8,169100,0.000000
146996,73497,187994,376000,47724,443,10222.500000,32,6,8,2,2,7,0,5,8,146996,0.000000
199452,99724,218190,436400,59548,42,8807.500000,32,6,8,2,2,6,0,5,8,199452,0.000000
135094,67546,187993,376000,28850,822,8843.000000,37,6,9,2,2,7,0,5,9,135094,0.000000
186495,93245,218190,436400,57658,264,4631.500000,50,7,9,2,2,7,0,6,10,186495,0.000000
187123,93560,218194,436400,88169,503,10227.500000,26,7,6,2,2,7,0,6,6,187123,0.000000
155889,77943,218194,436400,35586,641,14846.000000,27,6,7,2,2,7,0,5,7,155889,0.000000
180362,90178,282893,565800,43944,614,16150.500000,32,6,8,2,2,7,0,5,8,180362,0.000000
159788,79892,187993,376000,56700,119,9218.000000,27,8,6,2,2,7,0,5,7,174704,9.340000
116458,58228,104392,208800,46748,49,4342.000000,32,7,8,2,2,7,0,5,8,116458,0.000000
277103,138549,282892,565800,88031,1676,16381.000000,27,7,7,2,2,7,0,5,7,277103,0.000000
78659,39328,104392,208800,27363,399,6380.000000,27,7,7,2,2,7,0,5,7,78659,0.000000
115595,57795,170592,341200,38855,8,8874.500000,32,6,8,2,2,7,0,5,8,115595,0.000000
123800,61899,170595,341200,47585,797,6341.000000,27,6,6,2,2,7,0,5,7,123800,0.000000
144648,72323,163193,326400,48436,167,6991.500000,32,7,8,2,2,7,0,5,8,158585,9.640000
170743,85370,187995,376000,78276,250,6637.000000,22,6,6,2,2,6,0,5,6,170743,0.000000
111367,55682,187992,376000,35752,463,9807.000000,30,8,6,2,2,8,0,7,6,125355,12.570000
152682,76340,187996,376000,76296,1115,15009.000000,17,6,5,1,1,6,0,5,5,167286,9.570000
132799,66399,187996,376000,67590,1433,10219.500000,22,6,6,2,2,8,0,5,6,132799,0.000000
239481,119739,282895,565800,82347,1092,28433.000000,17,6,5,1,1,6,0,5,5,280596,17.170000
227261,113629,282896,565800,136561,1722,18688.000000,22,7,4,2,2,8,0,5,6,227261,0.000000
142785,71389,187985,376000,25789,30,6207.500000,50,7,10,2,2,7,0,6,10,150043,5.090000
142849,71423,193492,387000,38043,186,8595.500000,32,7,8,2,2,7,0,5,8,142849,0.000000
128514,64256,218192,436400,60916,267,8574.000000,29,9,5,2,2,9,0,9,5,143989,12.050000
181972,90985,218194,436400,83336,95,11783.000000,26,8,5,2,2,9,0,8,5,181972,0.000000
136566,68281,218192,436400,42812,1679,10576.500000,30,8,6,2,2,9,0,7,6,137772,0.890000
121896,60947,187991,376000,53640,605,12651.000000,26,9,5,2,2,9,0,8,5,121896,0.000000
80524,40261,187991,376000,34852,353,11031.000000,29,9,5,2,2,9,0,9,5,102669,27.510000
109556,54777,187994,376000,36092,186,8878.000000,30,7,6,3,3,9,0,7,6,109556,0.000000
211499,105748,282894,565800,114077,687,14658.000000,26,8,5,2,2,9,0,8,5,238155,12.610000
194676,97336,282891,565800,73459,781,12483.500000,30,8,6,2,2,9,0,7,6,194676,0.000000
182051,91025,218194,436400,59126,771,14633.000000,23,7,5,2,2,9,0,7,5,182051,0.000000
143861,71928,218190,436400,31483,176,9856.000000,37,7,7,3,3,9,0,7,7,143861,0.000000
151412,75706,187997,376000,58026,396,11238.000000,23,8,5,2,2,9,0,7,5,151412,0.000000
173479,86738,282894,565800,94094,1129,16124.000000,23,7,5,2,2,9,0,7,5,173479,0.000000
212321,106159,218191,436400,40743,540,7669.000000,37,6,9,2,2,9,0,5,9,212321,0.000000
245986,122991,218193,436400,80731,324,15594.000000,22,6,5,2,2,9,0,5,6,245986,0.000000
222427,111211,218193,436400,48875,21,10540.000000,27,5,7,2,2,9,0,5,7,222427,0.000000
193609,96802,218195,436400,64659,1556,19108.000000,17,6,5,2,2,9,0,5,5,193609,0.000000
168341,84169,187995,376000,51034,858,13865.500000,22,6,6,2,2,9,0,5,6,168341,0.000000
157437,78718,187997,376000,66290,230,20196.000000,17,7,5,1,1,9,0,5,5,157437,0.000000
145083,72540,163195,326400,42382,255,6955.000000,27,7,6,2,2,7,0,5,7,151965,4.750000
245957,122978,282893,565800,72038,285,11934.000000,29,9,5,3,3,9,0,9,5,245957,0.000000
178086,89040,218187,436400,64072,300,5005.500000,50,9,8,3,3,9,0,8,8,196132,10.140000
206985,103491,282891,565800,55490,286,11867.000000,37,7,9,2,2,7,0,5,9,224664,8.550000
145941,72969,218192,436400,42343,60,6682.000000,44,8,8,3,3,9,0,7,8,145941,0.000000
133607,66801,218188,436400,68771,5,6642.000000,47,9,7,3,3,9,0,9,7,143310,7.270000
146837,73417,218190,436400,48540,23,7075.500000,34,8,6,2,2,9,0,8,6,146837,0.000000
158701,79350,218194,436400,56998,30,6024.500000,44,8,8,2,2,9,0,6,9,158701,0.000000
365424,182711,282896,565800,103828,474,16711.000000,22,6,6,2,2,9,0,5,6,365424,0.000000
85641,42819,104394,208800,33151,890,8734.000000,23,7,5,2,2,9,0,7,5,85641,0.000000
221036,110516,187992,376000,89774,711,6843.000000,27,6,7,2,2,9,0,5,7,221036,0.000000
66131,33063,104389,208800,23506,221,5170.000000,30,8,6,2,2,9,0,7,6,66131,0.000000
185042,92519,218191,436400,42820,114,7271.000000,32,6,8,2,2,9,0,5,8,185042,0.000000
123695,61846,218196,436400,62207,2608,17855.500000,20,6,5,2,2,9,0,6,5,123695,0.000000
185408,92703,218194,436400,71770,928,12121.000000,26,6,6,2,2,9,0,6,6,185408,0.000000
157346,78672,187996,376000,49441,242,18010.500000,20,7,5,2,2,9,0,6,5,157346,0.000000
77373,38685,104394,208800,25521,280,6571.500000,26,9,5,2,2,9,0,8,5,77373,0.000000
288157,144077,282894,565800,88178,1008,14809.000000,20,7,5,2,2,9,0,6,5,288157,0.000000
98673,49335,187995,376000,46658,120,9586.500000,26,8,6,2,2,9,0,6,6,98673,0.000000
86089,43044,104395,208800,35782,457,8100.000000,20,6,5,2,2,9,0,6,5,86089,0.000000
232560,116278,282894,565800,75517,528,13683.000000,26,7,5,2,2,9,0,6,6,232560,0.000000
110715,55355,170593,341200,59221,1241,7565.000000,26,8,5,2,2,9,0,8,5,110715,0.000000
130357,65177,170595,341200,57547,442,13591.000000,20,6,5,2,2,9,0,6,5,130357,0.000000
97279,48639,163193,326400,39304,877,7520.500000,26,8,5,2,2,9,0,8,5,97279,0.000000
105007,52502,218193,436400,59373,179,12873.500000,26,9,5,2,2,8,0,8,5,131188,24.940000
161286,80641,218190,436400,52588,1113,7931.000000,37,8,9,2,2,8,0,5,9,161286,0.000000
133192,66594,218189,436400,52277,22,6357.500000,38,10,6,3,3,9,0,9,6,145916,9.560000
147077,73538,187993,376000,54906,950,10181.500000,26,8,5,2,2,8,0,8,5,149438,1.610000
125437,62717,187993,376000,34756,267,8134.000000,37,6,8,2,2,8,0,5,9,129072,2.900000
224719,112358,282893,565800,61749,280,14618.000000,26,8,5,2,2,8,0,8,5,247311,10.060000
119770,59884,188210,376439,28041,441,6917.500000,44,7,8,3,3,9,0,7,8,121885,1.770000
124299,62148,187988,376000,24721,249,5936.000000,47,9,7,3,3,9,0,9,7,143837,15.720000
96760,48378,104393,208800,47938,28,5367.500000,22,6,6,2,2,9,0,5,6,96760,0.000000
122262,61130,170595,341200,46910,486,13343.000000,22,6,5,2,2,9,0,5,6,122262,0.000000
239955,119976,282894,565800,92646,17,15980.000000,27,9,7,2,2,9,0,5,7,239955,0.000000
105857,52926,170593,341200,34449,80,6769.500000,30,7,6,2,2,9,0,7,6,105857,0.000000
181926,90961,218193,436400,72429,2390,12749.000000,20,6,5,2,2,8,0,6,5,181926,0.000000
168937,84468,187996,376000,85158,691,9323.500000,20,7,5,2,2,8,0,6,5,168937,0.000000
196857,98428,282896,565800,106949,2604,27602.000000,20,7,4,2,2,8,0,6,5,196857,0.000000
107476,53737,187994,376000,41360,686,7587.000000,34,9,6,2,2,9,0,8,6,127797,18.910000
149299,74647,163194,326400,101875,241,8117.000000,22,6,6,2,2,9,0,5,6,149299,0.000000
195990,97994,218192,436400,38337,318,8269.500000,42,7,10,2,2,9,0,5,10,195990,0.000000
164690,82343,218191,436400,38069,710,10433.000000,32,8,7,2,2,9,0,6,7,164690,0.000000
188013,94005,187990,376000,48336,323,6181.000000,37,5,8,2,2,9,0,5,9,188013,0.000000
146951,73473,218185,436400,25456,326,4665.000000,66,9,10,3,3,9,0,8,10,153440,4.420000
148634,74315,218190,436400,47297,22,6392.000000,50,7,9,2,2,9,0,6,10,148634,0.000000
234009,117003,282895,565800,108878,2257,23115.000000,17,6,4,2,2,9,0,5,5,234009,0.000000
154607,77302,170594,341200,57695,621,10371.000000,23,8,5,2,2,9,0,7,5,154607,0.000000
163851,81923,218188,436400,51378,31,4990.500000,56,9,8,3,3,9,0,9,8,172216,5.110000
176515,88255,218185,436400,40074,159,3830.000000,51,8,9,3,3,9,0,7,9,176515,0.000000
97967,48982,187992,376000,37987,770,8381.000000,37,8,7,3,3,9,0,7,7,117812,20.260000
147348,73672,218187,436400,27432,271,5265.000000,56,8,11,3,3,9,0,6,11,147348,0.000000
188843,94420,193493,387000,57849,35,7722.000000,26,8,5,3,3,9,0,8,5,188843,0.000000
168095,84045,282888,565800,43066,36,10775.000000,44,8,8,3,3,9,0,7,8,168095,0.000000
169144,84570,282887,565800,35492,524,11097.000000,47,10,7,3,3,9,0,9,7,176194,4.170000
177825,88911,218190,436400,47489,66,6341.000000,44,7,9,2,2,8,0,6,9,177825,0.000000
201900,100949,282890,565800,76844,745,11035.000000,37,9,7,2,2,9,0,7,7,201900,0.000000
120043,60019,187986,376000,32412,180,5264.000000,51,7,9,3,3,9,0,7,9,130996,9.130000
107318,53657,218189,436400,35594,26,8081.500000,42,9,7,3,3,9,0,8,7,124379,15.900000
164142,82069,218182,436400,38570,78,3858.000000,65,8,9,3,3,9,0,7,11,164142,0.000000
123691,61844,218186,436400,40815,76,3687.000000,65,10,9,3,3,9,0,9,9,151248,22.280000
218644,109321,282890,565800,67513,839,13162.000000,37,7,8,2,2,8,0,5,9,218644,0.000000
167542,83769,187990,376000,39484,60,6110.000000,42,8,10,2,2,9,0,5,10,167542,0.000000
130983,65490,187989,376000,39882,261,5855.500000,44,7,8,2,2,9,0,6,9,130983,0.000000
203163,101581,193495,387000,91941,761,11527.500000,22,6,6,2,2,9,0,5,6,203163,0.000000
210481,105239,282890,565800,53398,248,12287.000000,37,7,9,2,2,9,0,5,9,210481,0.000000
128187,64092,182994,366000,75146,696,10159.500000,22,6,6,2,2,9,0,5,6,128187,0.000000
187304,93651,282892,565800,50462,645,12302.500000,34,8,6,2,2,9,0,8,6,221545,18.290000
151036,75516,205994,412000,63886,1396,15101.000000,22,6,6,2,2,9,0,5,6,151036,0.000000
80492,40245,104395,208800,32811,1465,6528.500000,20,7,5,2,2,8,0,6,5,80492,0.000000
159291,79644,170594,341200,98456,1580,10560.000000,20,6,5,2,2,8,0,6,5,159291,0.000000
73694,36846,104392,208800,21531,327,4470.500000,34,8,6,3,3,9,0,8,6,73694,0.000000
110657,55327,163194,326400,41956,180,13225.000000,20,6,5,2,2,8,0,6,5,110657,0.000000
145191,72593,218184,436400,43559,103,5912.500000,50,8,10,2,2,8,0,6,10,145454,0.190000
168513,84255,218186,436400,48264,165,4995.500000,58,7,10,3,3,9,0,7,10,168513,0.000000
192835,96415,218190,436400,57695,1419,8918.500000,32,7,8,2,2,8,0,5,8,192835,0.000000
135030,67512,218184,436400,25544,31,6067.500000,66,8,10,3,3,8,0,8,10,164556,21.870000
147060,73529,187991,376000,44712,23,7673.500000,32,7,7,2,2,9,0,5,8,147060,0.000000
92105,46052,104394,208800,24528,668,5889.000000,27,5,7,2,2,9,0,5,7,92105,0.000000
124878,62438,163195,326400,40616,182,9437.000000,23,7,5,2,2,9,0,7,5,124878,0.000000
111965,55982,163198,326400,44034,442,12550.000000,20,6,5,2,2,9,0,6,5,111965,0.000000
143025,71509,187988,376000,39971,54,5155.500000,50,7,10,2,2,8,0,6,10,148246,3.660000
137796,68896,218188,436400,44277,136,6008.000000,51,9,8,3,3,8,0,7,9,172423,25.130000
237295,118646,291795,583600,103520,1553,17979.500000,22,6,6,2,2,9,0,5,6,237295,0.000000
173820,86908,199792,399600,92345,695,13633.000000,22,6,6,2,2,9,0,5,6,173820,0.000000
124009,62002,218182,436400,24777,93,4196.500000,74,9,11,3,3,9,0,8,11,132496,6.850000
70414,35205,104393,208800,13104,124,4849.000000,37,6,9,2,2,9,0,5,9,70414,0.000000
168290,84142,218189,436400,33338,315,7713.000000,42,6,10,2,2,8,0,5,10,168290,0.000000
131283,65641,182994,366000,46073,286,7600.000000,32,7,8,2,2,7,0,5,8,131283,0.000000
161877,80937,187993,376000,48806,817,8856.000000,27,6,7,2,2,8,0,5,7,161877,0.000000
230453,115225,254095,508200,97305,412,13194.500000,22,6,6,2,2,9,0,5,6,230453,0.000000
140902,70450,187991,376000,34031,342,8628.000000,37,8,7,3,3,8,0,7,7,140902,0.000000
164106,82051,205991,412000,41434,618,9313.000000,32,6,8,2,2,7,0,5,8,164106,0.000000
201026,100512,218196,436400,82798,607,15575.500000,22,6,6,2,2,7,0,5,6,201026,0.000000
166792,83394,187992,376000,54819,955,13132.500000,22,6,6,2,2,7,0,5,6,166792,0.000000
249220,124609,282896,565800,90471,2678,20158.500000,22,6,5,2,2,7,0,5,6,249220,0.000000
93797,46897,104393,208800,49708,281,6895.000000,22,6,6,2,2,7,0,5,6,93797,0.000000
177033,88515,218194,436400,58991,1621,19063.000000,20,7,5,2,2,6,0,6,5,177033,0.000000
171441,85719,187995,376000,73384,1371,14720.000000,20,6,5,2,2,6,0,6,5,184541,7.650000
153550,76773,170596,341200,69075,249,11319.500000,22,7,6,2,2,7,0,5,6,153550,0.000000
130678,65338,187997,376000,69222,299,14020.000000,17,5,5,2,2,8,0,5,5,130678,0.000000
295633,147816,282897,565800,97728,1272,27465.000000,17,5,5,1,1,8,0,5,5,295633,0.000000
83044,41520,187994,376000,40905,1617,14348.000000,23,7,5,2,2,8,0,7,5,112440,35.400000
227043,113520,291793,583600,56906,61,9596.500000,32,6,8,2,2,7,0,5,8,227043,0.000000
196960,98477,282888,565800,75775,846,11379.000000,37,8,7,2,2,8,0,7,7,196960,0.000000
119422,59709,104396,208800,38427,535,7332.000000,17,6,5,1,1,8,0,5,5,119422,0.000000
173240,86618,187991,376000,32929,17,7135.500000,42,6,10,2,2,8,0,5,10,173240,0.000000
186585,93292,282895,565800,117940,1060,12710.000000,23,7,5,2,2,8,0,7,5,232638,24.690000
61659,30828,104394,208800,28873,305,8543.000000,23,8,5,2,2,8,0,7,5,61659,0.000000
99578,49788,170594,341200,47977,599,8915.000000,23,7,5,2,2,8,0,7,5,99578,0.000000
108717,54357,147895,295800,57970,35,7617.500000,22,6,5,2,2,9,0,5,6,108717,0.000000
135137,67567,163193,326400,54476,1300,9771.000000,23,8,5,2,2,8,0,7,5,135137,0.000000
123894,61946,116096,232200,46849,92,7774.500000,22,6,6,2,2,9,0,5,6,123894,0.000000
161643,80817,282885,565800,46039,13,6718.000000,50,8,10,3,3,8,0,6,10,175427,8.530000
165796,82896,187988,376000,49503,406,7286.000000,32,7,7,2,2,7,0,6,7,165796,0.000000
157283,78640,218192,436400,43719,424,6916.500000,38,7,8,2,2,8,0,6,8,157283,0.000000
107665,53830,104391,208800,36111,723,6102.500000,26,7,6,2,2,9,0,6,6,107665,0.000000
244208,122102,218193,436400,76209,343,11481.000000,26,6,6,2,2,8,0,6,6,244208,0.000000
110275,55137,104398,208800,32538,626,8829.000000,17,5,5,2,2,9,0,5,5,110275,0.000000
151412,75704,187988,376000,33061,438,3864.500000,50,7,10,2,2,9,0,6,10,151412,0.000000
129266,64632,182995,366000,47684,1487,9893.000000,26,9,5,2,2,9,0,8,5,129266,0.000000
81644,40819,104392,208800,27069,144,3729.000000,37,6,9,2,2,8,0,5,9,81644,0.000000
69330,34663,104390,208800,18778,45,3017.000000,47,9,7,3,3,9,0,9,7,69330,0.000000
117083,58539,218184,436400,19473,78,4772.500000,74,10,10,3,3,9,0,9,10,136242,16.370000
121228,60611,187987,376000,30547,6,7506.000000,42,10,7,3,3,9,0,8,7,135402,11.700000
88193,44095,163193,326400,34988,217,8345.500000,30,8,6,2,2,9,0,7,6,89196,1.140000
180825,90410,282890,565800,50183,51,10238.000000,44,8,8,2,2,9,0,6,9,184678,2.140000
154649,77323,187990,376000,38002,613,6304.500000,38,7,8,2,2,8,0,6,8,159332,3.030000
167240,83619,218194,436400,60096,1040,8597.500000,34,8,6,2,2,8,0,8,6,188587,12.770000
115904,57949,187982,376000,37685,110,3533.000000,66,9,10,3,3,9,0,8,10,119250,2.890000
158496,79247,187993,376000,37898,203,9686.500000,32,7,8,2,2,8,0,5,8,158496,0.000000
65493,32743,104388,208800,22293,29,3970.000000,44,8,8,3,3,9,0,7,8,69712,6.450000
245187,122592,282893,565800,98120,129,8596.500000,32,6,7,2,2,9,0,5,8,245187,0.000000
179283,89640,193494,387000,60267,96,10156.000000,23,7,5,2,2,9,0,7,5,179283,0.000000
127666,63831,170593,341200,38885,499,8254.000000,27,6,7,2,2,9,0,5,7,127666,0.000000
99136,49567,163194,326400,35493,1665,9238.000000,27,6,7,2,2,9,0,5,7,99136,0.000000
109866,54932,170593,341200,42014,376,5652.500000,34,8,6,3,3,9,0,8,6,121189,10.310000
146323,73160,182994,366000,48164,71,8482.000000,23,7,5,2,2,9,0,7,5,146323,0.000000
228533,114265,282892,565800,93479,781,12017.000000,32,6,8,2,2,8,0,5,8,228533,0.000000
88921,44458,104391,208800,18438,303,5240.500000,32,6,8,2,2,9,0,5,8,88921,0.000000
226917,113458,282891,565800,51476,290,7107.000000,51,9,8,3,3,9,0,7,9,226917,0.000000
133544,66770,218188,436400,45769,72,7299.000000,42,8,7,3,3,8,0,8,7,176419,32.110000
119993,59995,218189,436400,25485,769,8966.500000,44,8,8,2,2,8,0,7,8,127570,6.320000
88000,43997,104391,208800,21871,190,4405.000000,37,7,8,2,2,7,0,5,9,88000,0.000000
141935,70966,193492,387000,46970,62,13924.000000,27,6,7,2,2,7,0,5,7,141935,0.000000
146690,73343,193493,387000,47249,41,14171.000000,23,7,5,2,2,8,0,7,5,146690,0.000000
165347,82672,170595,341200,73345,74,13183.000000,17,6,5,1,1,8,0,5,5,165347,0.000000
160577,80287,182995,366000,83587,1045,10180.000000,23,7,5,2,2,8,0,7,5,161932,0.850000
103937,51966,187985,376000,39571,88,4780.500000,50,8,7,3,3,9,0,8,8,103937,0.000000
138457,69228,163196,326400,53962,510,17481.000000,17,6,4,2,2,8,0,5,5,138457,0.000000
244804,122400,282891,565800,47376,97,12081.500000,42,6,10,2,2,8,0,5,10,244804,0.000000
109969,54984,205994,412000,34293,1518,19087.000000,23,7,5,2,2,8,0,7,5,109969,0.000000
55808,27902,104388,208800,18439,723,4060.000000,37,7,7,3,3,8,0,7,7,55808,0.000000
148468,74232,199792,399600,45289,165,6165.000000,32,6,8,2,2,7,0,5,8,148468,0.000000
106049,53022,170590,341200,22406,80,8943.000000,37,9,7,2,2,8,0,7,7,127329,20.070000
87719,43856,104388,208800,19781,125,2462.000000,42,7,10,2,2,8,0,5,10,87719,0.000000
272510,136252,254094,508200,56078,88,8588.500000,32,7,8,2,2,7,0,5,8,272510,0.000000
242840,121418,282893,565800,69820,270,13430.000000,30,8,6,2,2,8,0,7,6,243714,0.360000
165949,82973,218191,436400,82726,503,6947.000000,38,7,8,2,2,9,0,6,8,165949,0.000000
144842,72420,218195,436400,51316,8291,23891.000000,17,6,5,2,2,7,0,5,5,144842,0.000000
192434,96216,187994,376000,88580,473,17139.000000,17,6,5,2,2,7,0,5,5,192434,0.000000
162809,81402,187990,376000,41685,59,6099.500000,38,6,8,2,2,9,0,6,8,162809,0.000000
265885,132942,282896,565800,105375,3220,28104.000000,17,6,4,1,1,7,0,5,5,265885,0.000000
146577,73287,282887,565800,36022,143,8339.000000,50,9,8,3,3,9,0,8,8,178265,21.620000
87028,43513,104396,208800,32337,322,11716.000000,17,7,5,2,2,7,0,5,5,87028,0.000000
99875,49936,104393,208800,40432,75,3255.500000,30,8,6,2,2,8,0,7,6,100468,0.600000
141702,70850,205995,412000,59241,1255,12406.000000,23,7,5,2,2,9,0,7,5,141702,0.000000
173505,86750,218186,436400,36296,7,7320.000000,47,8,9,2,2,9,0,5,11,188239,8.500000
124395,62196,147893,295800,46296,744,6040.500000,32,6,8,2,2,7,0,5,8,124395,0.000000
158716,79356,170593,341200,48310,48,3428.000000,42,6,10,2,2,8,0,5,10,158716,0.000000
57209,28601,104387,208800,10537,638,3219.000000,51,9,9,3,3,9,0,7,9,64520,12.780000
268139,134068,282893,565800,110198,421,12538.000000,32,7,7,2,2,7,0,6,7,294515,9.840000
108493,54245,170590,341200,30486,624,6989.000000,37,7,7,2,2,7,0,5,9,127646,17.660000
156106,78051,193494,387000,84134,272,9252.000000,20,7,5,2,2,9,0,6,5,156106,0.000000
159164,79580,182994,366000,67593,1153,9862.500000,20,6,5,2,2,9,0,6,5,159164,0.000000
233742,116869,282892,565800,53458,96,8265.500000,38,8,8,2,2,8,0,6,8,233742,0.000000
179050,89523,194894,389800,39627,759,16182.000000,22,7,6,2,2,9,0,5,6,179050,0.000000
213224,106611,205996,412000,129878,238,12993.000000,20,7,5,2,2,9,0,6,5,213224,0.000000
131934,65966,170594,341200,86061,322,10361.500000,26,8,6,2,2,9,0,6,6,131934,0.000000
185742,92869,187994,376000,68441,924,8963.500000,26,7,6,2,2,8,0,6,6,185742,0.000000
300604,150300,289594,579200,92321,3209,18892.000000,22,5,6,2,2,9,0,5,6,300604,0.000000
260497,130248,291796,583600,186570,920,18219.500000,20,6,5,2,2,9,0,6,5,260497,0.000000
72273,36134,104390,208800,21355,30,2967.000000,44,7,9,2,2,9,0,6,9,72273,0.000000
148638,74318,282890,565800,45797,257,8375.000000,42,9,7,3,3,9,0,8,7,166914,12.300000
220099,110048,282891,565800,134261,274,14805.000000,26,8,5,2,2,8,0,6,6,220099,0.000000
179023,89510,199795,399600,135291,316,14821.500000,20,8,4,2,2,9,0,6,5,179023,0.000000
265291,132644,286395,572800,98450,738,15989.000000,22,6,6,2,2,9,0,5,6,265291,0.000000
73883,36940,104392,208800,21667,88,7407.500000,26,8,6,2,2,8,0,6,6,73883,0.000000
124815,62405,170590,341200,28723,87,8092.000000,37,7,9,2,2,8,0,5,9,124815,0.000000
143779,71888,205992,412000,55172,477,12908.000000,26,9,5,2,2,9,0,8,5,143779,0.000000
99512,49755,170589,341200,36590,140,4891.000000,47,9,7,3,3,9,0,9,7,109741,10.280000
163465,81729,188063,376150,33767,45,4933.000000,47,6,11,2,2,8,0,5,11,163465,0.000000
251435,125715,282888,565800,119183,172,6362.500000,42,6,9,2,2,9,0,5,10,251435,0.000000
109016,54506,187987,376000,21815,49,5442.500000,56,8,11,2,2,9,0,6,11,126685,16.210000
160348,80172,291791,583600,63963,365,19446.500000,26,8,5,2,2,9,0,8,5,187534,16.960000
135603,67800,163192,326400,42385,395,6247.500000,26,7,6,2,2,9,0,6,6,135603,0.000000
87667,43832,104391,208800,19847,382,3824.500000,38,6,7,2,2,8,0,6,8,87667,0.000000
146399,73198,170595,341200,50620,731,17971.000000,17,5,5,2,2,9,0,5,5,146399,0.000000
159389,79693,193493,387000,64348,36,11458.000000,30,7,6,2,2,9,0,7,6,159389,0.000000
130116,65056,193494,387000,73009,737,9148.000000,26,8,5,2,2,9,0,6,6,130116,0.000000
108085,54041,163387,326794,37836,111,6531.000000,37,7,7,3,3,8,0,7,7,108828,0.690000
138155,69076,163196,326400,50924,1596,15945.000000,17,5,5,2,2,9,0,5,5,138155,0.000000
164687,82342,193496,387000,70567,739,18497.000000,17,6,5,1,1,9,0,5,5,164687,0.000000
158585,79290,182992,366000,70187,103,9781.000000,26,8,5,2,2,9,0,6,6,158585,0.000000
170111,85051,187986,376000,39614,51,4575.000000,47,7,11,2,2,9,0,5,11,170111,0.000000
206924,103461,291794,583600,95628,399,20024.000000,23,8,5,2,2,9,0,7,5,206924,0.000000
91283,45640,116094,232200,20932,348,6203.000000,32,5,8,2,2,7,0,5,8,91283,0.000000
126748,63373,170592,341200,53983,1061,7828.000000,30,7,6,2,2,8,0,7,6,126748,0.000000
66484,33239,104386,208800,27001,199,2892.500000,50,8,8,3,3,9,0,8,8,68468,2.990000
218828,109413,254095,508200,100716,190,19643.500000,20,6,5,2,2,9,0,6,5,218828,0.000000
144585,72291,170595,341200,64136,2156,16160.000000,17,5,5,1,1,7,0,5,5,144585,0.000000
108313,54155,193493,387000,41531,330,10396.000000,27,7,7,2,2,9,0,5,7,108313,0.000000
163905,81952,199795,399600,55148,183,15007.000000,23,8,5,2,2,9,0,7,5,163905,0.000000
121086,60542,170593,341200,53616,252,5117.500000,44,8,7,3,3,9,0,7,8,121086,0.000000
122428,61212,170596,341200,48819,1330,11960.500000,26,6,6,2,2,8,0,6,6,122428,0.000000
74606,37303,147896,295800,34870,428,14252.500000,20,7,5,2,2,9,0,6,5,74606,0.000000
151121,75560,163196,326400,76212,60,15105.000000,17,6,5,2,2,7,0,5,5,151121,0.000000
79159,39578,104392,208800,21013,16,5212.500000,32,7,8,2,2,8,0,5,8,79159,0.000000
128534,64265,170593,341200,31490,156,8616.500000,32,7,8,2,2,9,0,5,8,128534,0.000000
154115,77054,170588,341200,40963,141,6373.000000,37,6,9,2,2,9,0,5,9,154115,0.000000
191725,95861,193495,387000,75687,725,17604.000000,17,5,5,2,2,7,0,5,5,191725,0.000000
136197,68097,205996,412000,45648,164,12839.500000,26,9,6,2,2,9,0,6,6,136197,0.000000
235462,117727,282885,565800,36307,102,11088.000000,47,7,11,2,2,9,0,5,11,235462,0.000000
115329,57663,163194,326400,47696,33,8741.500000,26,8,6,2,2,8,0,6,6,128279,11.230000
131474,65734,104394,208800,47109,32,6128.000000,22,6,6,2,2,8,0,5,6,131474,0.000000
186649,93323,182997,366000,84004,3679,18400.000000,17,5,5,2,2,7,0,5,5,186649,0.000000
