MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly,Par,Cri,WCRT,Advantage
625706,312851,635241,1270500,144817,1501,30061.000000,32,6,8,2,2,8,0,5,8,625706,0.000000
205134,102564,277991,556000,62539,138,12447.500000,32,6,8,2,2,8,0,5,8,205134,0.000000
283086,141542,375744,751500,86100,1908,16647.000000,32,6,8,2,2,8,0,5,8,283086,0.000000
308314,154155,333242,666500,80591,1935,15355.000000,32,7,8,2,2,8,0,5,8,308314,0.000000
543551,271774,591744,1183500,197366,1004,18960.500000,32,8,8,2,2,8,0,5,8,557069,2.490000
253335,126666,373495,747000,118361,2062,44589.000000,17,5,5,2,2,8,0,5,5,253335,0.000000
415710,207853,361495,723000,186473,1387,32426.000000,17,6,5,1,1,8,0,5,5,415710,0.000000
309294,154646,393746,787500,135657,175,35187.000000,17,6,5,1,1,8,0,5,5,309294,0.000000
446029,223014,411496,823000,214740,839,44198.000000,17,6,5,2,2,8,0,5,5,446029,0.000000
249012,124505,337246,674500,99437,1481,28586.000000,17,6,5,1,1,8,0,5,5,249012,0.000000
553997,276997,727745,1455500,316922,1010,48287.000000,17,6,5,2,2,8,0,5,5,553997,0.000000
455206,227602,600997,1202000,260290,6694,39824.000000,17,5,5,1,1,8,0,5,5,455206,0.000000
249600,124799,280498,561000,88033,4549,22818.000000,17,5,5,1,1,8,0,5,5,249600,0.000000
496016,248007,711997,1424000,339422,88,38146.000000,17,7,4,2,2,8,0,5,5,496016,0.000000
399876,199937,455246,910500,133938,3511,41597.000000,17,6,5,1,1,8,0,5,5,399876,0.000000
218575,109285,302245,604500,94303,2105,24039.000000,17,6,5,2,2,8,0,5,5,218575,0.000000
417484,208741,490497,981000,230298,400,34562.000000,17,6,5,1,1,8,0,5,5,417484,0.000000
437409,218703,466495,933000,218984,1221,41495.000000,17,5,5,1,1,8,0,5,5,437409,0.000000
377353,188676,411997,824000,169299,352,30914.000000,17,5,5,2,2,8,0,5,5,377353,0.000000
322978,161488,307745,615500,164852,592,15763.000000,17,7,4,2,2,8,0,5,5,322978,0.000000
382933,191464,469991,940000,137307,2045,25155.000000,26,7,6,2,2,9,0,6,6,382933,0.000000
422213,211105,359995,720000,190113,537,21693.000000,17,5,5,1,1,8,0,5,5,422213,0.000000
278165,139081,286246,572500,150202,2902,20005.000000,17,5,5,1,1,8,0,5,5,278165,0.000000
553868,276933,707244,1414500,205234,1585,46524.500000,26,9,6,2,2,9,0,6,6,589637,6.460000
459666,229832,484746,969500,199020,2390,51867.000000,17,6,5,2,2,8,0,5,5,459666,0.000000
226837,113418,256996,514000,75511,3452,28633.000000,17,7,5,2,2,8,0,5,5,226837,0.000000
381721,190859,450744,901500,151291,6839,37874.000000,17,6,5,2,2,8,0,5,5,381721,0.000000
196398,98197,260994,522000,73041,136,10952.000000,26,7,5,2,2,9,0,6,6,196398,0.000000
590170,295083,670996,1342000,206154,6178,81484.000000,17,5,5,1,1,8,0,5,5,590170,0.000000
407232,203614,451244,902500,130762,4219,51232.000000,17,6,5,1,1,8,0,5,5,407232,0.000000
394806,197400,426493,853000,128225,115,25145.000000,26,6,6,2,2,9,0,6,6,394806,0.000000
552180,276089,526495,1053000,188624,3887,37880.000000,17,6,5,1,1,8,0,5,5,552180,0.000000
477894,238946,448245,896500,187810,1120,43000.000000,17,5,5,1,1,8,0,5,5,477894,0.000000
390463,195230,588996,1178000,140835,12433,65544.000000,17,5,5,2,2,8,0,5,5,390463,0.000000
275089,137543,407994,816000,91497,48,24797.000000,26,8,6,2,2,9,0,6,6,275089,0.000000
507357,253677,527245,1054500,169375,2465,36163.000000,17,5,5,2,2,8,0,5,5,507357,0.000000
412497,206246,514992,1030000,108753,1398,19073.000000,32,7,7,2,2,9,0,5,8,412497,0.000000
268309,134154,325246,650500,129736,426,31126.000000,17,6,5,2,2,8,0,5,5,268309,0.000000
367620,183809,483744,967500,124686,900,28141.000000,26,7,5,2,2,9,0,6,6,367620,0.000000
441717,220856,545492,1091000,131189,40,32470.500000,26,8,5,2,2,7,999,8,5,487150,10.290000
248612,124304,457490,915000,101434,167,18046.000000,34,8,6,3,3,9,0,8,6,303455,22.060000
339028,169513,514991,1030000,101489,584,22727.500000,34,9,6,2,2,9,0,8,6,355408,4.840000
541647,270822,729490,1459000,123661,711,34032.500000,34,9,6,3,3,9,0,8,6,596777,10.180000
314656,157326,499489,999000,105682,2300,19687.000000,34,8,6,2,2,9,0,8,6,330385,5.000000
426324,213161,635244,1270500,191950,196,27444.000000,34,9,6,3,3,9,0,8,6,426324,0.000000
237474,118735,369740,739500,73550,165,16259.000000,34,9,6,3,3,9,0,8,6,248670,4.720000
241304,120651,323244,646500,72511,2342,23140.000000,23,9,5,2,2,9,0,7,5,241304,0.000000
194219,97109,308246,616500,88884,913,14222.000000,23,8,5,2,2,9,0,7,5,194219,0.000000
251769,125883,484244,968500,129749,4970,36289.000000,23,7,5,2,2,9,0,7,5,251769,0.000000
324889,162444,460997,922000,126964,5363,32378.000000,23,7,5,2,2,9,0,7,5,324889,0.000000
435130,217564,479994,960000,153940,523,31379.000000,23,7,5,2,2,9,0,7,5,435130,0.000000
369582,184789,571742,1143500,157928,1745,37781.000000,23,9,5,2,2,9,0,7,5,407174,10.180000
427471,213733,422243,844500,112767,267,31000.000000,23,7,5,2,2,9,0,7,5,427471,0.000000
408563,204280,462245,924500,125665,1082,21733.000000,23,7,5,2,2,9,0,7,5,408563,0.000000
398707,199352,712746,1425500,223078,1882,46553.000000,23,8,5,2,2,9,0,7,5,398707,0.000000
406260,203129,567246,1134500,122013,1992,45636.000000,23,7,5,2,2,9,0,7,5,406260,0.000000
177272,88635,254744,509500,71432,425,17247.000000,23,8,5,2,2,9,0,7,5,177272,0.000000
446271,223134,652495,1305000,213185,8552,46683.000000,23,7,5,2,2,9,0,7,5,446271,0.000000
371779,185889,492246,984500,124530,1312,29423.000000,23,9,5,2,2,9,0,7,5,371779,0.000000
367637,183817,424995,850000,164342,10,27388.000000,23,8,5,2,2,9,0,7,5,367637,0.000000
253569,126783,317994,636000,105373,91,19678.000000,23,7,5,2,2,9,0,7,5,253569,0.000000
592850,296423,666492,1333000,173221,206,40231.000000,23,8,5,2,2,9,0,7,5,592850,0.000000
257761,128879,345244,690500,106664,143,16629.000000,23,7,5,2,2,9,0,7,5,257761,0.000000
370061,185029,487242,974500,111352,814,21302.000000,37,6,9,2,2,9,0,5,9,370061,0.000000
540730,270362,723992,1448000,117948,1054,29544.000000,37,6,9,2,2,9,0,5,9,540730,0.000000
512372,256185,715992,1432000,181778,489,31289.000000,37,7,9,2,2,9,0,5,9,512372,0.000000
538771,269383,714990,1430000,117281,1268,35419.000000,37,7,9,2,2,9,0,5,9,538771,0.000000
500661,250330,635241,1270500,259572,19,18820.000000,37,6,7,2,2,9,0,5,9,500661,0.000000
246566,123281,277991,556000,61200,1159,11072.000000,37,8,9,2,2,9,0,5,9,246566,0.000000
269066,134529,469983,940000,55121,194,11886.000000,66,9,10,3,3,9,0,8,10,269066,0.000000
572085,286041,729491,1459000,180563,72,20079.500000,38,7,8,2,2,9,0,6,8,572085,0.000000
314281,157138,499491,999000,97759,863,16284.500000,38,6,8,2,2,9,0,6,8,314281,0.000000
424110,212053,635239,1270500,131723,84,25732.000000,38,8,8,2,2,9,0,6,8,424110,0.000000
262599,131297,369743,739500,70625,424,12676.000000,38,8,8,2,2,9,0,6,8,262599,0.000000
214958,107478,290240,580500,58915,169,9859.000000,38,8,8,2,2,9,0,6,8,214958,0.000000
571971,285984,729492,1459000,208153,83,34952.500000,26,9,5,2,2,9,0,8,5,579611,1.340000
302657,151327,499493,999000,105718,96,31322.000000,26,8,5,3,3,9,0,8,5,302657,0.000000
453205,226601,635242,1270500,242355,1955,28782.000000,26,8,5,2,2,9,0,8,5,453205,0.000000
383069,191533,369744,739500,101251,235,14074.000000,26,9,5,2,2,9,0,8,5,383069,0.000000
211691,105844,290243,580500,85869,1863,17534.000000,26,9,5,2,2,9,0,8,5,219336,3.620000
431070,215534,487244,974500,205287,1352,20774.500000,26,9,5,2,2,9,0,8,5,431070,0.000000
570581,285289,723994,1448000,183188,1228,25639.500000,26,8,5,2,2,9,0,8,5,570581,0.000000
675010,337504,715992,1432000,225074,1315,32954.500000,26,8,5,2,2,9,0,8,5,675010,0.000000
527347,263672,714992,1430000,205126,565,40625.000000,26,8,5,2,2,9,0,8,5,527347,0.000000
525142,262570,635241,1270500,206181,995,39739.500000,26,8,5,2,2,9,0,8,5,525142,0.000000
