MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly
236473,118236,268895,537800,150531,10342,10573.000000,26,7,6,2,2,6,0
137607,68803,181097,362200,107404,6036,6036.000000,30,8,6,2,2,6,1
139639,69817,181188,362400,104241,5329,5332.000000,34,8,6,3,3,6,1
136916,68458,116797,233600,114266,4492,4492.000000,26,7,6,2,2,6,0
106949,53472,166591,333200,60568,6407,6407.500000,26,7,6,2,2,6,0
236836,118417,261696,523400,109372,6230,6230.000000,42,10,6,3,3,6,1
175785,87892,238598,477200,98163,6278,6278.000000,38,9,6,3,3,6,1
248721,124359,209098,418200,178851,6970,6970.000000,30,7,6,2,2,6,1
113074,56536,147796,295600,62288,5684,5695.000000,26,7,6,2,2,6,0
95943,47970,151489,303000,49473,4455,4455.500000,34,9,6,3,3,6,1
116914,58455,145890,291800,81070,5611,5611.000000,26,7,6,2,2,6,0
183242,91619,151090,302200,139272,5811,5811.000000,26,8,6,2,2,6,0
183640,91819,162897,325800,133395,5430,5430.000000,30,7,6,2,2,6,1
144279,72138,160292,320600,58847,6165,6168.000000,26,7,6,2,2,6,0
291818,145908,252393,504800,205336,9707,9721.000000,26,6,6,2,2,6,0
196869,98433,195396,390800,158257,5142,5142.000000,38,9,6,3,3,6,1
268595,134294,237082,474200,109605,5645,5645.000000,42,10,6,3,3,6,1
149122,74559,193590,387200,64495,6453,6512.000000,30,7,6,3,3,6,1
127763,63880,130996,262000,104571,3852,3852.000000,34,9,6,3,3,6,1
288085,144042,235198,470400,241525,9046,9046.000000,26,8,6,2,2,6,1
142071,71033,137991,276000,109091,5307,5347.500000,26,7,6,2,2,6,1
101268,50633,113996,228000,69359,3800,3802.500000,30,7,6,2,2,6,1
110040,55018,113187,226400,52234,3329,3329.000000,34,9,6,2,2,6,1
134636,67316,129685,259400,76925,3413,3413.000000,38,9,6,3,3,6,1
179017,89507,167891,335800,78162,6457,6457.000000,26,8,6,2,2,6,1
106944,53471,152295,304600,60407,3626,3626.000000,42,10,6,3,3,6,1
122007,61003,159797,319600,95350,5326,5326.000000,30,8,6,2,2,6,1
194377,97186,191590,383200,141509,7369,7369.000000,26,7,6,2,2,6,1
193285,96641,168297,336600,131718,4950,4950.000000,34,9,6,3,3,6,1
171590,85794,150297,300600,122041,5010,5010.000000,30,7,6,2,2,6,1
219100,109549,201797,403600,180803,5310,5310.000000,38,9,6,3,3,6,1
261286,130643,243898,487800,206702,9380,9381.000000,26,7,6,2,2,6,1
224900,112449,267798,535600,138537,10300,10300.000000,26,7,6,2,2,6,0
163305,81649,234581,469200,97759,5585,5585.000000,42,10,6,3,3,6,1
232676,116337,224096,448200,132200,7470,7470.500000,30,7,6,2,2,6,1
114426,57210,101886,203800,96276,2997,2997.000000,34,9,6,3,3,6,1
144284,72140,193792,387600,90682,7453,7666.500000,26,7,5,2,2,6,0
232688,116343,236296,472600,135008,9088,9088.000000,26,6,6,2,2,6,0
277216,138608,255898,511800,236810,6734,6734.000000,38,9,6,3,3,6,1
336794,168396,275895,551800,156571,9196,9196.000000,30,7,6,2,2,6,1
154241,77119,168487,337000,73572,4955,4955.000000,34,8,6,3,3,6,1
164113,82055,134192,268400,136032,5161,5161.000000,26,7,6,2,2,6,0
235468,117733,191998,384000,189621,7384,7384.000000,26,7,6,2,2,6,0
194367,97182,240997,482000,131319,5738,5738.000000,42,10,6,3,3,6,1
212354,106176,185698,371400,175213,6190,6190.000000,30,7,6,3,3,6,1
126082,63039,106690,213400,67820,4103,4103.000000,26,8,6,2,2,6,0
251086,125541,265787,531600,172062,7817,7817.000000,34,8,6,3,3,6,1
79970,39983,105986,212000,43071,2789,2789.000000,38,9,6,3,3,6,1
79814,39905,102991,206000,58883,3961,3961.500000,26,7,6,2,2,6,0
291645,145821,299896,599800,212077,9996,9996.000000,30,10,6,2,2,6,1
173062,86529,153196,306400,148139,5892,5892.000000,26,8,5,2,2,6,1
120575,60286,113896,227800,64894,3350,3355.500000,34,10,6,2,2,6,1
201838,100918,194997,390000,173113,4642,4642.000000,42,10,6,3,3,6,1
157266,78632,133697,267400,129074,4456,4456.000000,30,8,6,2,2,6,1
360311,180155,295997,592000,248996,11384,11384.000000,26,7,6,2,2,6,1
167879,83938,168686,337400,103266,4439,4439.000000,38,9,6,3,3,6,1
128254,64125,164191,328400,78085,6315,6319.500000,26,8,6,2,2,6,1
160424,80211,185595,371200,88631,5458,5459.000000,34,8,6,3,3,6,1
121400,60699,103197,206400,93777,3440,3440.000000,30,7,6,3,3,6,1
189754,94877,154298,308600,137966,5934,5934.000000,26,7,6,2,2,6,1
131081,65538,126481,253000,78309,3011,3011.000000,42,10,6,3,3,6,1
261890,130943,275685,551400,193242,7255,7255.000000,38,10,5,3,3,6,1
151403,75699,169290,338600,92834,5643,5643.000000,30,9,6,2,2,6,1
114690,57343,106786,213600,47967,3141,3145.500000,34,8,6,3,3,6,1
172363,86179,140490,281000,91629,5403,5403.000000,26,6,6,2,2,6,1
223325,111662,193198,386400,124320,7430,7430.000000,26,7,6,2,2,6,1
162015,81006,147497,295000,122016,4916,4916.000000,30,8,6,2,2,6,1
167834,83914,252884,505800,123168,6655,6656.500000,38,9,6,3,3,6,1
253424,126711,221897,443800,117324,6526,6526.000000,34,10,6,3,3,6,1
211148,105572,188383,376800,146945,4485,4485.000000,42,10,6,3,3,6,1
225632,112815,254597,509200,102424,9792,9840.000000,26,8,5,2,2,6,1
153457,76727,144792,289600,94634,5569,5569.000000,26,6,6,2,2,6,0
218084,109040,216389,432800,126302,7213,7214.000000,30,8,6,3,3,6,1
281123,140560,255090,510200,126686,9811,9811.000000,26,7,6,2,2,6,0
157655,78826,178591,357200,89801,6869,6871.000000,26,7,6,2,2,6,0
173323,86659,151090,302200,117184,5811,5811.500000,26,6,6,2,2,6,0
112483,56241,121598,243200,74322,4676,4676.000000,26,6,6,2,2,6,0
191015,95507,210798,421600,107988,6200,6200.000000,34,8,6,3,3,6,1
174067,87031,147783,295600,110181,3889,3889.000000,38,9,6,3,3,6,1
259154,129574,269187,538400,145081,8973,8973.000000,30,8,6,2,2,6,1
83563,41780,100796,201600,63795,3876,3891.000000,26,7,6,2,2,6,0
150046,75022,205896,411800,114637,4902,4902.000000,42,10,6,3,3,6,1
118964,59480,100190,200400,81739,3853,3853.000000,26,7,6,2,2,6,0
222256,111127,191497,383000,107264,5632,5632.000000,34,9,6,2,2,6,1
159239,79618,161395,322800,60596,5380,5381.000000,30,7,5,2,2,6,1
92309,46154,104195,208400,43284,2742,2743.500000,38,10,6,3,3,6,1
288701,144349,287997,576000,149251,11076,11094.500000,26,6,6,2,2,6,0
148189,74094,135597,271200,90702,4520,4521.000000,30,8,6,2,2,6,1
178196,89098,211896,423800,87334,6232,6232.000000,34,8,6,3,3,6,1
136151,68074,160897,321800,113102,3830,3830.000000,42,11,6,3,3,6,1
139631,69815,123299,246600,115895,4742,4742.000000,26,7,6,2,2,6,0
214685,107340,243295,486600,165771,8110,8112.000000,30,7,6,3,3,6,1
232986,116491,212189,424400,125263,8161,8161.000000,26,8,6,2,2,6,0
262037,131017,241397,482800,150127,9284,9284.000000,26,7,6,2,2,6,0
278547,139273,237597,475200,240611,6252,6252.000000,38,9,6,3,3,6,1
155422,77710,152197,304400,122373,4476,4476.000000,34,8,6,2,2,6,1
188961,94479,160697,321400,67432,6180,6189.500000,26,8,6,2,2,6,0
292589,146293,250796,501600,198860,8360,8360.500000,30,7,6,2,2,6,1
116921,58459,117296,234600,87717,2792,2792.000000,42,10,6,3,3,6,1
106868,53433,124198,248400,79512,4776,4776.000000,26,6,6,2,2,6,0
235918,117957,281483,563000,191224,7407,7407.000000,38,10,6,3,3,6,1
98913,49454,100587,201200,82105,3353,3353.000000,30,7,6,2,2,6,1
185909,92954,164297,328600,119086,4832,4832.000000,34,8,6,3,3,6,1
111702,55850,125996,252000,66456,4846,4846.500000,26,7,6,2,2,6,0
298343,149170,249197,498400,96553,8306,8306.000000,30,7,6,3,3,6,1
184080,92039,186093,372200,140438,7157,7242.500000,26,7,6,2,2,6,0
256935,128466,210496,421000,155178,8096,8096.000000,26,6,6,2,2,6,0
67481,33738,104190,208400,46847,4007,4009.500000,26,6,6,2,2,6,0
123469,61733,118486,237000,57360,3485,3485.000000,34,8,6,2,2,6,1
269524,134761,243597,487200,234705,5800,5800.000000,42,10,6,4,4,6,1
157664,78831,172098,344200,92521,4528,4528.000000,38,9,6,3,3,6,1
289965,144981,298588,597200,155143,9953,9956.500000,30,8,6,2,2,6,1
245936,122967,237897,475800,114233,9150,9150.000000,26,6,6,2,2,6,0
101700,50848,107089,214200,82177,4119,4119.000000,26,9,5,2,2,6,0
204928,102461,253186,506400,122793,7447,7447.000000,34,9,6,3,3,6,1
141428,70712,235290,470600,93290,7843,7843.000000,30,8,6,3,3,6,1
144408,72200,122485,245000,121847,3223,3223.000000,38,10,6,3,3,6,1
207764,103882,233498,467000,160600,8980,8980.000000,26,7,6,2,2,6,0
153581,76788,240183,480400,105525,5719,5719.000000,42,10,6,3,3,6,1
107542,53768,138686,277400,83068,4079,4079.000000,34,8,6,3,3,6,1
147185,73592,137297,274600,90464,4576,4576.000000,30,8,6,2,2,6,1
132830,66413,130696,261400,86353,5026,5026.000000,26,6,6,2,2,6,0
238060,119028,202496,405000,119600,7788,7788.500000,26,6,6,2,2,6,0
159925,79962,198896,397800,97660,5234,5234.000000,38,9,6,3,3,6,1
271203,135599,246594,493200,172744,8220,8221.000000,30,8,6,3,3,6,1
250307,125153,291597,583200,181992,8576,8576.000000,34,8,6,3,3,6,1
159805,79901,148096,296200,103501,3526,3526.000000,42,10,6,3,3,6,1
165674,82836,199595,399200,116684,7676,7676.500000,26,8,6,2,2,6,0
110698,55348,142996,286000,68730,4766,4766.000000,30,8,6,3,3,6,1
126807,63403,107398,214800,79834,4130,4130.000000,26,7,5,2,2,6,0
267979,133988,219791,439600,126704,8453,8454.000000,26,6,6,2,2,6,0
148725,74362,147997,296000,130755,4352,4352.000000,34,8,5,2,2,6,1
314052,157023,273782,547600,235862,7205,7205.000000,38,9,6,3,3,6,1
250335,125167,248299,496600,199880,9550,9554.000000,26,9,6,2,2,6,0
275962,137980,260599,521200,136504,8686,8686.000000,30,8,6,2,2,6,1
240026,120010,234480,469000,193800,5583,5583.000000,42,10,6,3,3,6,1
112269,56133,140895,281800,61263,4144,4144.000000,34,8,6,2,2,6,1
110958,55478,108597,217200,88369,4176,4176.000000,26,8,6,2,2,6,0
122123,61061,103398,206800,75514,3446,3446.000000,30,7,6,2,2,6,1
174805,87401,160896,321800,107379,4234,4234.000000,38,9,6,3,3,6,1
247255,123627,267294,534600,144581,10280,10435.000000,26,9,6,2,2,6,0
156692,78345,132990,266000,79760,5115,5115.000000,26,7,6,2,2,6,0
250621,125310,237398,474800,198773,9130,9132.000000,26,6,6,2,2,6,0
110604,55299,102785,205600,80986,3023,3023.000000,34,8,6,3,3,6,1
90407,45202,121196,242400,44115,4040,4041.000000,30,7,6,2,2,6,1
199713,99855,186192,372400,107965,7161,7180.500000,26,9,6,2,2,6,0
171377,85687,145792,291600,56186,5607,5612.500000,26,6,6,2,2,6,0
102439,51219,99998,200000,90016,2380,2380.000000,42,11,6,3,3,6,1
119212,59603,110984,222000,97068,2921,2921.000000,38,10,6,3,3,6,1
130976,65486,129294,258600,80429,4310,4310.000000,30,7,6,2,2,6,1
172633,86315,145891,291800,133717,5611,5619.500000,26,7,6,2,2,6,0
110691,55344,144887,289800,90630,4261,4261.000000,34,8,5,2,2,6,1
140473,70235,179990,360000,84514,6923,6924.500000,26,7,6,2,2,6,0
110374,55187,118498,237000,48790,3950,3950.000000,30,9,6,2,2,6,1
103369,51683,107096,214200,57067,2818,2818.000000,38,9,6,3,3,6,1
130410,65204,140296,280600,62895,3340,3340.000000,42,11,6,3,3,6,1
98989,49493,117192,234400,67334,4507,4507.000000,26,8,6,2,2,6,0
166144,83071,259897,519800,111078,7644,7644.000000,34,8,6,3,3,6,1
138010,69004,152596,305200,75736,5086,5101.000000,30,7,6,2,2,6,1
162344,81171,197495,395000,70002,7596,7624.000000,26,8,6,2,2,6,0
197113,98555,194695,389400,97237,7488,7501.500000,26,6,6,2,2,6,0
125784,62892,102199,204400,60890,3930,3930.000000,26,7,6,2,2,6,0
218536,109266,207387,414800,172841,6913,6913.000000,30,7,6,2,2,6,1
116981,58490,108195,216400,67069,3182,3182.000000,34,10,6,3,3,6,1
253554,126776,246292,492600,186692,9473,9508.500000,26,7,6,2,2,6,0
310829,155413,298994,598000,251666,11500,11523.000000,26,8,6,2,2,6,0
128791,64393,111984,224000,105761,2947,2947.000000,38,10,6,3,3,6,1
179044,89519,155183,310400,106859,3695,3695.000000,42,10,6,4,4,6,1
122228,61113,119098,238200,52694,4580,4580.000000,26,8,6,2,2,6,0
80143,40070,108689,217400,51286,3623,3623.500000,30,8,6,2,2,6,1
220783,110390,204897,409800,138807,6026,6026.000000,34,9,6,2,2,6,1
146744,73371,191490,383000,61626,7365,7365.000000,26,6,6,2,2,6,0
172030,86013,169385,338800,134654,4457,4457.000000,38,10,6,3,3,6,1
153905,76952,183298,366600,117224,6110,6110.000000,30,7,6,2,2,6,1
141489,70744,152096,304200,97811,5850,5889.500000,26,7,6,2,2,6,0
267170,133582,239680,479400,231786,5707,5707.000000,42,10,6,3,3,6,1
84637,42315,140586,281200,51827,4135,4135.000000,34,9,6,3,3,6,1
213534,106767,210496,421000,159404,7016,7017.500000,30,9,6,2,2,6,1
330640,165318,279590,559200,220861,10753,10763.500000,26,7,6,2,2,6,0
214032,107015,293197,586400,110343,11276,11276.000000,26,6,6,2,2,6,0
209208,104602,193084,386200,169225,5081,5081.000000,38,10,5,3,3,6,1
253959,126978,215198,430400,107020,8276,8276.000000,26,7,6,2,2,6,0
173352,86674,155595,311200,106125,5984,5994.500000,26,6,6,2,2,6,0
309753,154876,291198,582400,249803,8564,8564.000000,34,9,6,3,3,6,1
204605,102301,174296,348600,103320,5810,5810.000000,30,7,6,2,2,6,1
99006,49500,102782,205600,75825,2447,2447.000000,42,11,6,3,3,6,1
336616,168308,289297,578600,203356,11126,11126.000000,26,8,6,2,2,6,0
267868,133933,229297,458600,194187,6034,6034.000000,38,10,6,3,3,6,1
93853,46925,116187,232400,76293,3873,3873.000000,30,8,5,2,2,6,1
247954,123976,296696,593400,204202,8726,8726.000000,34,9,6,2,2,6,1
125702,62850,136197,272400,55513,5238,5238.500000,26,7,6,2,2,6,0
327467,163731,274197,548400,217279,10546,10546.000000,26,6,6,2,2,6,0
136911,68455,126099,252200,111710,4850,4850.000000,26,7,6,2,2,6,0
267977,133987,267796,535600,221179,8926,8926.000000,30,8,6,2,2,6,1
305712,152853,264882,529800,166929,6307,6307.000000,42,10,6,3,3,6,1
106755,53375,117686,235400,82468,3461,3461.000000,34,8,6,3,3,6,1
150455,75227,143497,287000,127712,3776,3776.000000,38,9,6,3,3,6,1
91959,45977,117589,235200,61517,4523,4525.500000,26,7,6,2,2,6,0
99881,49940,127197,254400,48014,4240,4240.000000,30,7,6,2,2,6,1
68006,34003,104999,210000,45788,4038,4038.000000,26,7,6,2,2,6,0
91936,45966,120695,241400,64715,4642,4646.500000,26,6,6,2,2,6,0
297643,148820,263998,528000,250746,7764,7764.000000,34,8,6,3,3,6,1
198441,99220,222199,444400,130232,7406,7406.000000,30,7,6,2,2,6,1
301004,150501,252799,505600,233924,6652,6652.000000,38,9,6,3,3,6,1
265346,132672,290796,581600,208102,11184,11187.500000,26,7,6,2,2,6,0
144551,72273,157995,316000,102847,6076,6327.500000,26,7,6,2,2,6,0
212807,106402,191297,382600,143605,4554,4554.000000,42,10,6,3,3,6,1
272849,136424,239697,479400,141626,7990,7990.500000,30,8,6,2,2,6,1
116168,58081,119495,239000,80765,3514,3517.500000,34,11,6,3,3,6,1
153969,76983,183691,367400,74830,7065,7065.500000,26,8,5,2,2,6,0
120227,60112,169291,338600,52465,6511,6699.500000,26,6,6,2,2,6,0
117901,58950,111596,223200,97473,2936,2936.000000,38,10,6,3,3,6,1
170464,85231,150697,301400,92896,5796,5796.500000,26,8,5,2,2,6,0
128943,64471,107999,216000,75740,3600,3600.000000,30,7,6,2,2,6,1
142662,71329,130586,261200,119450,3841,3841.000000,34,9,6,2,2,6,1
83552,41776,122398,244800,57820,2914,2914.000000,42,10,6,3,3,6,1
234159,117079,290597,581200,178091,11176,11176.000000,26,8,6,2,2,6,0
282173,141085,263996,528000,123172,8800,8800.000000,30,8,6,3,3,6,1
134162,67080,113591,227200,104932,4369,4369.000000,26,6,6,2,2,6,0
127589,63794,183197,366400,100338,5388,5388.000000,34,9,6,2,2,6,1
90063,45031,114397,228800,67437,3010,3010.000000,38,9,6,3,3,6,1
266455,133226,227695,455400,221733,7590,7590.500000,30,9,6,2,2,6,1
283614,141804,291489,583000,227473,11211,11213.000000,26,7,6,2,2,6,0
191643,95820,208884,417800,141601,4973,4973.000000,42,10,6,3,3,6,1
195307,97651,264490,529000,144181,10173,10175.000000,26,8,6,2,2,6,0
260400,130199,273496,547000,126449,8044,8044.000000,34,9,6,3,3,6,1
121464,60731,114298,228600,92739,3810,3810.000000,30,8,6,3,3,6,1
145755,72877,127098,254200,92786,3344,3344.000000,38,10,6,3,3,6,1
312206,156101,262689,525400,204296,10103,10103.000000,26,7,5,2,2,6,0
159227,79613,163097,326200,70013,5436,5440.000000,30,8,6,2,2,6,1
117325,58660,102586,205200,75801,3017,3017.000000,34,8,6,3,3,6,1
232910,116452,279592,559200,158553,10753,10768.000000,26,8,6,2,2,6,0
283375,141687,241196,482400,243181,5742,5742.000000,42,10,6,3,3,6,1
133776,66887,188497,377000,94086,4960,4960.000000,38,9,6,3,3,6,1
313333,156665,283889,567800,218336,10919,10919.000000,26,8,4,2,2,6,0
332562,166278,277089,554200,274117,10657,10657.000000,26,6,6,2,2,6,0
338015,169006,274398,548800,165362,9146,9146.000000,30,7,6,2,2,6,1
123553,61774,105988,212000,88565,3117,3117.000000,34,8,6,3,3,6,1
204328,102162,170391,340800,114228,6553,6553.500000,26,8,6,2,2,6,0
145304,72652,190098,380200,101866,6336,6336.000000,30,8,6,2,2,6,1
146800,73398,158991,318000,92564,6115,6122.500000,26,7,6,2,2,6,0
137785,68892,128297,256600,103723,3376,3376.000000,38,9,6,3,3,6,1
189350,94673,193486,387000,160873,5691,5691.000000,34,8,6,2,2,6,1
272736,136367,248495,497000,175525,5916,5916.000000,42,10,5,3,3,6,1
166019,83009,138599,277200,141378,4620,4620.000000,30,7,6,2,2,6,1
148726,74362,195697,391400,71985,7526,7526.500000,26,7,6,2,2,6,0
263029,131514,228795,457600,119955,7626,7627.000000,30,9,6,2,2,6,1
220424,110209,198385,396800,174781,5835,5835.000000,34,8,6,3,3,6,1
248564,124281,252393,504800,148020,9707,9746.000000,26,6,6,2,2,6,0
261116,130557,223295,446600,223035,5876,5876.000000,38,9,6,3,3,6,1
237732,118864,244689,489400,150754,9411,9411.500000,26,8,6,2,2,6,0
129732,64866,124700,249400,75098,4156,4156.000000,30,7,6,2,2,6,1
244613,122306,216298,432600,208556,5150,5150.000000,42,10,6,3,3,6,1
139153,69574,113689,227400,73299,4373,4373.000000,26,8,6,2,2,6,0
82064,41031,111798,223600,68536,3288,3288.000000,34,9,5,3,3,6,1
212559,106278,291285,582600,140184,7665,7665.000000,38,11,5,3,3,6,1
109386,54691,121289,242600,76291,4043,4045.000000,30,7,6,2,2,6,1
304547,152273,250797,501600,193447,9646,9646.000000,26,7,6,2,2,6,0
123296,61646,100689,201400,66141,3873,3873.000000,26,6,6,2,2,6,0
142715,71356,122588,245200,76660,3605,3605.000000,34,8,6,3,3,6,1
315859,157929,270797,541600,270326,9026,9026.000000,30,8,6,2,2,6,1
109208,54602,113391,226800,63467,4361,4374.500000,26,8,5,2,2,6,1
283957,141975,291280,582600,242155,6935,6935.000000,42,10,6,3,3,6,1
242589,121294,278097,556200,150268,7318,7318.000000,38,9,6,3,3,6,1
218801,109398,242390,484800,171934,9323,9323.000000,26,7,6,2,2,6,1
140913,70456,121097,242200,116697,4036,4036.000000,30,8,6,2,2,6,1
313987,156991,285986,572000,108500,8411,8411.000000,34,9,6,2,2,6,1
221795,110896,222491,445000,165646,8557,8558.000000,26,7,5,2,2,6,1
328337,164168,281898,563800,269668,9396,9396.000000,30,8,6,3,3,6,1
123667,61831,100588,201200,98023,3869,3869.000000,26,7,6,2,2,6,1
207082,103539,229186,458400,154492,6741,6741.000000,34,9,6,2,2,6,1
169407,84703,155297,310600,101772,4086,4086.000000,38,10,6,3,3,6,1
139302,69648,173082,346200,109595,4121,4121.000000,42,10,6,3,3,6,1
221261,110629,256995,514000,149864,9884,9888.000000,26,8,6,2,2,6,1
290875,145437,262797,525600,212864,8760,8760.000000,30,7,6,2,2,6,1
153683,76841,139797,279600,109357,5376,5376.000000,26,6,6,2,2,6,0
255699,127849,223797,447600,194036,6582,6582.000000,34,8,6,2,2,6,1
264346,132171,271990,544000,149335,10461,10461.000000,26,8,6,2,2,6,0
166161,83080,143697,287400,86932,4790,4806.500000,30,7,6,2,2,6,1
214837,107418,188196,376400,174332,4952,4952.000000,38,9,6,3,3,6,1
124630,62313,144390,288800,81465,5553,5554.500000,26,7,6,2,2,6,0
247337,123666,282383,564800,173769,6723,6723.000000,42,10,6,3,3,6,1
115567,59609,124197,248400,63309,3652,3652.000000,34,9,6,3,3,6,1
252986,126492,272398,544800,132127,9080,9080.000000,30,7,6,3,3,6,1
112189,56092,104089,208200,66091,4003,4005.500000,26,8,6,2,2,6,0
232952,116474,197183,394400,140419,5189,5189.000000,38,9,6,3,3,6,1
219485,109742,268597,537200,155584,10330,10399.500000,26,6,6,2,2,6,0
227277,113636,188889,377800,168854,7265,7265.000000,26,8,6,2,2,6,0
194508,97253,210989,422000,141460,7033,7034.000000,30,7,6,2,2,6,1
148999,74498,152088,304200,88535,4473,4473.000000,34,9,6,2,2,6,1
173692,86845,220193,440400,124504,8469,8473.500000,26,7,6,2,2,6,0
109674,54837,104698,209400,75600,2492,2492.000000,42,11,6,3,3,6,1
280694,140347,248097,496200,238600,8270,8270.000000,30,7,6,3,3,6,1
219482,109739,190784,381600,135814,5021,5021.000000,38,9,6,3,3,6,1
161293,80644,140689,281400,126331,5411,5429.000000,26,7,6,2,2,6,0
189041,94518,159485,319000,158752,4691,4691.000000,34,9,6,3,3,6,1
181074,90536,150197,300400,72335,5776,5776.000000,26,8,6,2,2,6,0
145489,72743,120195,240400,102888,4006,4006.000000,30,7,6,2,2,6,1
234215,117105,232482,465000,171920,5535,5535.000000,42,10,6,3,3,6,1
127503,63751,103898,207800,100714,3996,3996.000000,26,7,6,2,2,6,0
168921,84460,149597,299200,125334,4400,4400.000000,34,10,6,3,3,6,1
283000,141498,289586,579200,140238,7621,7621.000000,38,9,6,3,3,6,1
285421,142710,234298,468600,207590,7810,7810.000000,30,7,6,2,2,6,1
268805,134401,226896,453800,225149,8726,8726.000000,26,7,6,2,2,6,0
154029,77014,126599,253200,128709,4220,4220.000000,30,8,6,2,2,6,1
177832,88915,158097,316200,150450,4650,4650.000000,34,8,6,3,3,6,1
229009,114504,211991,424000,104894,8153,8153.000000,26,9,6,2,2,6,0
117390,58693,104596,209200,69159,2752,2752.000000,38,9,6,3,3,6,1
128523,64259,203695,407400,85705,4850,4850.000000,42,10,6,3,3,6,1
300500,150248,273794,547600,161544,9126,9127.000000,30,7,6,2,2,6,1
128202,64100,111990,224000,63290,4307,4307.000000,26,8,5,2,2,6,0
173707,86851,151185,302400,76573,4447,4447.000000,34,8,6,3,3,6,1
107959,53978,106196,212400,74029,4084,4087.000000,26,7,6,2,2,6,0
299274,149636,261896,523800,237980,8730,8730.000000,30,7,6,2,2,6,1
313289,156641,277984,556000,251021,7315,7315.000000,38,10,6,3,3,6,1
153467,76732,126096,252200,73559,4850,4850.000000,26,6,6,2,2,6,0
206719,103358,198895,397800,159253,7650,7654.500000,26,6,6,2,2,6,0
182001,90999,230995,462000,73603,6794,6797.000000,34,10,5,3,3,6,1
167373,83685,141388,282800,138704,4713,4713.000000,30,7,6,3,3,6,1
230084,115042,238598,477200,98282,5680,5680.000000,42,10,6,3,3,6,1
297373,148685,241697,483400,197587,9296,9296.000000,26,6,6,2,2,6,0
280164,140081,228598,457200,226300,8792,8792.000000,26,7,6,2,2,6,0
112377,56186,114883,229800,76283,3023,3023.000000,38,10,6,3,3,6,1
128954,64476,110297,220600,56962,3676,3676.000000,30,8,6,2,2,6,1
227973,113984,222185,444400,149879,6535,6535.500000,34,9,6,3,3,6,1
154129,77063,128495,257000,74624,4942,4957.000000,26,7,6,2,2,6,0
147459,73728,168797,337600,121073,5626,5626.000000,30,8,5,2,2,6,1
160419,80209,130897,261800,134603,5034,5034.000000,26,7,6,2,2,6,0
206837,103417,280195,560400,152895,10776,10777.000000,26,6,6,2,2,6,0
156574,75960,195396,390800,91655,4652,4652.000000,42,10,6,3,3,6,1
136671,68335,125896,251800,112473,3702,3703.000000,34,8,6,3,3,6,1
260604,130301,222197,444400,181981,8546,8546.000000,26,7,5,2,2,6,0
249988,124993,224198,448400,177142,5900,5900.000000,38,10,6,3,3,6,1
225896,112947,189797,379600,176776,6326,6326.000000,30,7,6,2,2,6,1
234995,117496,274197,548400,162297,10546,10546.000000,26,6,5,2,2,6,0
207495,103746,185297,370600,97128,5450,5450.000000,34,9,6,2,2,6,1
305737,152867,288691,577400,248649,11103,11104.500000,26,8,6,2,2,6,0
122408,61202,118793,237600,78412,4569,4570.000000,26,6,6,2,2,6,0
155797,77896,126588,253200,119757,4869,4869.000000,26,6,6,2,2,6,0
303609,151804,266190,532400,188928,8873,8876.500000,30,8,6,3,3,6,1
94755,47377,129694,259400,45308,3088,3088.500000,42,10,6,3,3,6,1
275962,137980,266398,532800,206647,7010,7010.000000,38,9,6,3,3,6,1
98525,49260,129290,258600,70210,4973,4973.000000,26,8,6,2,2,6,0
177160,88579,144390,288800,122728,5553,5553.000000,26,6,6,2,2,6,0
175241,87619,214387,428800,100830,6305,6305.000000,34,8,5,3,3,6,1
110668,55333,106697,213400,88044,3556,3556.000000,30,7,6,2,2,6,1
168192,84094,186391,372800,136298,7169,7169.000000,26,9,5,2,2,6,0
130159,65079,136097,272200,84330,4002,4002.000000,34,8,6,2,2,6,1
135387,67693,128996,258000,96706,4300,4301.500000,30,7,6,2,2,6,1
247667,123832,226097,452200,179941,5950,5950.000000,38,9,6,3,3,6,1
243904,121951,198596,397200,205045,7638,7638.000000,26,7,6,2,2,6,0
203593,101551,201796,403600,172102,4804,4804.000000,42,10,5,3,3,6,1
140535,70265,135390,270800,114264,5207,5207.000000,26,7,6,2,2,6,0
142009,71004,142998,286000,82999,4766,4766.000000,30,8,6,3,3,6,1
121695,60844,120185,240400,91801,3535,3535.000000,34,9,6,3,3,6,1
128675,64336,109390,218800,78831,4207,4207.000000,26,7,6,2,2,6,0
152938,76467,186385,372800,110468,4905,4905.000000,38,9,6,3,3,6,1
212844,106421,194897,389800,120673,6496,6496.000000,30,8,6,2,2,6,1
241732,120865,255896,511800,95565,6092,6092.000000,42,10,6,3,3,6,1
261256,130626,278195,556400,124555,10700,10716.000000,26,8,6,2,2,6,0
270033,135014,228787,457600,184421,6729,6729.000000,34,9,6,3,3,6,1
104326,52161,141196,282400,47935,5430,5533.000000,26,8,5,2,2,6,0
154465,77231,132495,265000,101119,5096,5105.500000,26,7,6,2,2,6,0
304070,152032,296486,593000,162541,9883,9883.000000,30,8,6,3,3,6,1
255582,127790,234097,468200,215820,6160,6160.000000,38,9,6,3,3,6,1
