"MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly"
"146977,73487,117297,234600,73502,8378,8493.500000,14,7,4,1,1,3,0"
"197783,98890,140295,280600,130331,11691,11693.000000,12,6,4,1,1,3,0"
"182701,91349,199198,398400,96773,9054,9054.000000,22,10,4,2,2,3,0"
"378059,189029,282398,564800,230658,28564,32664.500000,10,5,4,1,1,3,0"
"140893,70444,108994,218000,85685,6055,6059.000000,18,8,4,2,2,3,0"
"267913,133955,273497,547000,109261,17100,17975.500000,16,7,4,2,2,3,0"
"249367,124681,193093,386200,201092,9655,9655.000000,20,9,4,2,2,3,0"
"231431,115714,243597,487200,179105,17400,17445.000000,14,6,4,2,2,3,0"
"120413,60205,104697,209400,54733,10478,13350.500000,10,5,4,1,1,3,0"
"200190,100094,155197,310400,79808,12933,13179.500000,12,5,4,1,1,3,0"
"188676,94337,177997,356000,123048,8090,8090.000000,22,10,4,2,2,3,0"
"100679,50338,102597,205200,73451,6412,6426.000000,16,7,4,2,2,3,0"
"246689,123342,245893,491800,150470,13661,13691.500000,18,9,3,2,2,3,0"
"325416,162706,232498,465000,98317,23359,31437.000000,10,4,4,1,1,3,0"
"250549,125273,239696,479400,185213,19975,21252.500000,12,5,4,1,1,3,0"
"273128,136563,229293,458600,154754,11465,11482.500000,20,9,4,2,2,3,0"
"279302,139650,203698,407400,154851,20521,26357.000000,10,4,4,1,1,3,0"
"95500,47748,105995,212000,61823,6625,6638.000000,16,7,4,2,2,3,0"
"309948,154973,240195,480400,240898,17157,17160.500000,14,6,4,1,1,3,0"
"114796,57396,102797,205600,71015,8566,8667.000000,12,5,4,1,1,3,0"
"112382,56187,114793,229600,64358,6377,6382.500000,18,8,4,2,2,3,0"
"320026,160012,238597,477200,103978,23868,27989.500000,10,5,4,1,1,3,0"
"198163,99080,193496,387000,144838,12104,12563.500000,16,7,4,2,2,3,0"
"192847,96422,195397,390800,128175,19822,21903.500000,10,5,4,1,1,3,0"
"185007,92502,148098,296200,130145,10578,10638.500000,14,6,4,2,2,3,0"
"165821,82909,214896,429800,89913,9768,9781.000000,22,10,4,2,2,3,0"
"128093,64044,143493,287000,46013,7175,7236.000000,20,9,4,2,2,3,0"
"133743,66870,109796,219600,99341,6100,6146.000000,18,8,4,2,2,3,0"
"180132,90065,129698,259400,93855,12970,13335.500000,10,5,4,1,1,3,0"
"283513,141755,198397,396800,206149,12400,12400.000000,16,8,4,1,1,3,0"
"377589,188792,264896,529800,218930,22075,22799.500000,12,6,3,1,1,3,0"
"233632,116814,234495,469000,84085,16753,17402.500000,14,6,4,1,1,3,0"
"225742,112869,201793,403600,168299,11211,11294.500000,18,8,4,2,2,3,0"
"249935,124966,252798,505600,172526,12640,12643.000000,20,9,4,2,2,3,0"
"278261,139130,201797,403600,185665,20183,20914.500000,10,4,4,1,1,3,0"
"192909,96452,154592,309200,155097,7027,7027.500000,22,10,4,2,2,3,0"
"120261,60128,111795,223600,72489,6987,7212.500000,16,7,4,2,2,3,0"
"190300,95149,191298,382600,81262,15941,24963.500000,12,5,4,1,1,3,0"
"298213,149105,255897,511800,138919,25769,26992.500000,10,4,4,1,1,3,0"
"203444,101720,153594,307200,137249,8533,8581.500000,18,8,4,2,2,3,0"
"112410,56203,122397,244800,60382,10204,10591.500000,12,5,4,1,1,3,0"
"135029,67512,99995,200000,90997,7144,7234.500000,14,6,4,1,1,3,0"
"144020,72010,111599,223200,116052,5580,5580.000000,20,9,4,2,2,3,0"
"154453,77226,122597,245200,116124,7662,7663.500000,16,8,4,1,1,3,0"
"212360,106179,195198,390400,165886,10844,10849.500000,18,9,4,2,2,3,0"
"330991,165492,268591,537200,241727,12209,12210.500000,22,10,4,2,2,3,0"
"163417,81708,140296,280600,130756,10022,10133.500000,14,6,4,2,2,3,0"
"278461,139229,208897,417800,122183,17408,17424.500000,12,6,4,1,1,3,0"
"143658,71829,105997,212000,96374,10767,11849.500000,10,6,4,1,1,3,0"
"148758,74378,155196,310400,97090,11085,11689.500000,14,7,4,1,1,3,0"
"233621,116810,168698,337400,178758,16877,16999.500000,10,4,4,1,1,3,0"
"383980,191987,285995,572000,243063,17875,18542.500000,16,7,4,2,2,3,0"
"253026,126512,210995,422000,195843,11722,11750.500000,18,8,4,2,2,3,0"
"144739,72369,114398,228800,86924,5720,5720.000000,20,9,4,2,2,3,0"
"269179,134589,239695,479400,145328,17121,17130.000000,14,7,4,2,2,3,0"
"322727,161362,241196,482400,177730,20115,22323.000000,12,5,4,1,1,3,0"
"357535,178767,275698,551400,248524,27618,30748.000000,10,4,4,1,1,3,0"
"191508,95752,219396,438800,136195,9972,9975.000000,22,10,4,2,2,3,0"
"131765,65880,165795,331600,87036,9211,9448.000000,18,9,4,1,1,3,0"
"222475,111236,229196,458400,129704,14332,14522.000000,16,7,4,2,2,3,0"
"314381,157190,252898,505800,195096,25299,30422.500000,10,4,4,1,1,3,0"
"90671,45335,102798,205600,57062,7342,8804.000000,14,6,4,2,2,3,0"
"243421,121709,223795,447600,182756,13987,13992.500000,16,7,4,2,2,3,0"
"151823,75909,127093,254200,50081,6355,6485.500000,20,9,4,2,2,3,0"
"191346,95671,232197,464400,122256,12900,12907.500000,18,7,4,2,2,3,0"
"106818,53407,124195,248400,60040,7762,7777.000000,16,7,4,1,1,3,0"
"254704,127350,188495,377000,127739,9425,9487.000000,20,9,4,2,2,3,0"
"128562,64280,122897,245800,44765,5586,5612.500000,22,10,4,2,2,3,0"
"180864,90430,152095,304200,130471,9506,9555.000000,16,7,4,2,2,3,0"
"169311,84654,134796,269600,129503,7488,7488.500000,18,8,4,2,2,3,0"
"202741,101370,147799,295600,158400,14780,14780.500000,10,4,4,1,1,3,0"
"106236,53116,128294,256600,53089,6415,6708.500000,20,9,4,2,2,3,0"
"282965,141481,248497,497000,132400,20709,21684.500000,12,6,4,1,1,3,0"
"248917,124457,264896,529800,132803,18924,19571.000000,14,7,4,1,1,3,0"
"140911,70455,159497,319000,96319,9968,9974.500000,16,7,4,2,2,3,0"
"184290,92144,139799,279600,109762,6354,6354.000000,22,10,4,2,2,3,0"
"185420,92708,205196,410400,96910,11401,11720.500000,18,8,4,2,2,3,0"
"145326,72662,104198,208400,66429,10420,10689.000000,10,5,4,1,1,3,0"
"293378,146687,216297,432600,186064,18025,19406.000000,12,6,4,1,1,3,0"
"189887,94941,223294,446600,125882,11165,11171.000000,20,9,4,2,2,3,0"
"158421,79208,126095,252200,114595,7005,7050.500000,18,8,4,2,2,3,0"
"143143,71570,149597,299200,85933,9350,9808.000000,16,7,4,2,2,3,0"
"195676,97836,191295,382600,112046,13665,14008.500000,14,6,4,1,1,3,0"
"345803,172901,237598,475200,205307,23762,23992.000000,10,6,4,1,1,3,0"
"185049,92521,132691,265400,136798,6031,6031.000000,22,10,4,2,2,3,0"
"367283,183640,291297,582600,256259,24280,26528.500000,12,5,4,1,1,3,0"
"166118,83057,158096,316200,80859,9881,10026.500000,16,7,4,2,2,3,0"
"364881,182439,291293,582600,291992,14565,14565.500000,20,9,4,2,2,3,0"
"160404,80200,122395,244800,123645,8745,9242.000000,14,8,4,2,2,3,0"
"184545,92271,173097,346200,118544,14593,16961.500000,12,5,4,1,1,3,0"
"178486,89242,151195,302400,128524,9450,9584.000000,16,7,4,2,2,3,0"
"319440,159718,281496,563000,234293,28167,28356.000000,10,4,4,1,1,3,0"
"253113,126554,278093,556200,132435,13905,13912.000000,20,9,4,2,2,3,0"
"223172,111585,172098,344200,168386,17210,17444.500000,10,5,4,1,1,3,0"
"210561,105278,208895,417800,131577,14921,14964.500000,14,7,4,1,1,3,0"
"145616,72807,163094,326200,105514,9061,9061.500000,18,9,4,2,2,3,0"
"161867,80933,122498,245000,73124,12251,12806.000000,10,4,4,1,1,3,0"
"321541,160769,282397,564800,209033,23533,23746.500000,12,5,4,2,2,3,0"
"147619,73807,169291,338600,86769,7695,7695.000000,22,10,4,2,2,3,0"
"204323,102158,155292,310600,142127,7765,7765.000000,20,9,4,2,2,3,0"
"303136,151566,230994,462000,245197,14437,14437.000000,16,7,4,2,2,3,0"
"234557,117278,198898,397800,100614,21957,27625.000000,10,5,4,1,1,3,0"
"267066,133532,241197,482400,130726,17228,20845.500000,14,6,4,1,1,3,0"
"151092,75544,120597,241200,114349,6700,6702.000000,18,8,4,2,2,3,0"
"91349,45673,104697,209400,56074,8725,9601.000000,12,6,4,1,1,3,0"
"185537,92767,222195,444400,100265,13888,18690.500000,16,7,4,2,2,3,0"
"377628,188813,273798,547600,220319,27419,29698.000000,10,5,4,1,1,3,0"
"261215,130607,232496,465000,195043,19388,19934.000000,12,5,4,1,1,3,0"
"272923,136461,248498,497000,164316,17750,22099.500000,14,7,4,1,1,3,0"
"226602,113300,188198,376400,160325,9410,9410.000000,20,9,4,2,2,3,0"
"192340,96169,203698,407400,100512,16985,17393.500000,12,5,4,1,1,3,0"
"156446,78222,125898,251800,71272,7868,8037.500000,16,8,4,1,1,3,0"
"326279,163138,238597,477200,168292,19902,20872.500000,12,5,4,1,1,3,0"
"201453,100725,233998,468000,105610,10636,10636.000000,22,10,4,2,2,3,0"
"264262,132130,195397,390800,196749,16283,16287.000000,12,5,4,1,1,3,0"
"131502,65750,160897,321800,77383,16100,16398.000000,10,4,4,1,1,3,0"
"207479,103738,197195,394400,158139,9860,9869.500000,20,9,4,2,2,3,0"
"169342,84670,193997,388000,87902,10777,11591.500000,18,9,4,2,2,3,0"
"161720,80859,185295,370600,115327,11581,11618.500000,16,7,4,2,2,3,0"
"271860,135929,216297,432600,171675,15450,15466.000000,14,6,4,1,1,3,0"
"158287,79142,129697,259400,71709,10808,11278.000000,12,5,4,1,1,3,0"
"136423,68210,164196,328400,87382,9122,9305.500000,18,9,4,2,2,3,0"
"232696,116348,190798,381600,183450,9540,9540.000000,20,9,4,2,2,3,0"
"226587,113292,268496,537000,185692,12204,12223.000000,22,10,4,2,2,3,0"
"125959,62979,110998,222000,45930,11314,15604.000000,10,5,4,1,1,3,0"
"259739,129868,214397,428800,153061,13400,13414.500000,16,7,4,2,2,3,0"
"244933,122465,201796,403600,175826,16816,17456.000000,12,5,4,1,1,3,0"
"419888,209942,291296,582600,289062,20808,21074.500000,14,7,4,1,1,3,0"
"149642,74820,107098,214200,104528,10716,10830.000000,10,5,4,1,1,3,0"
"311210,155603,289595,579200,224013,14480,14510.000000,20,9,4,2,2,3,0"
"105322,52659,135894,271800,44620,6177,6211.500000,22,11,4,2,2,3,0"
"176768,88383,136097,272200,134235,8506,8507.500000,16,7,4,2,2,3,0"
"105591,52794,111997,224000,50353,11200,14933.000000,10,5,4,1,1,3,0"
"233545,116771,230895,461800,156442,12827,13114.500000,18,8,4,2,2,3,0"
"324909,162454,255898,511800,256871,21331,21801.500000,12,5,4,1,1,3,0"
"209050,104523,173096,346200,147454,12365,12535.000000,14,6,4,1,1,3,0"
"177347,88673,169399,338800,119323,16940,18624.000000,10,4,4,1,1,3,0"
"164559,82277,120194,240400,118171,7513,7540.500000,16,8,4,2,2,3,0"
"134423,67211,104598,209200,78932,5230,5232.000000,20,9,4,2,2,3,0"
"96599,48299,121797,243600,74406,5536,5549.000000,22,10,4,2,2,3,0"
"273292,136643,228795,457600,148999,14301,14660.500000,16,7,4,1,1,3,0"
"388690,194344,277998,556000,290160,13900,13900.500000,20,9,4,2,2,3,0"
"224788,112393,165097,330200,147748,10318,10621.000000,16,7,4,2,2,3,0"
"226286,113143,260298,520600,159906,16268,17153.000000,16,8,4,2,2,3,0"
"115483,57739,114894,229800,74423,5745,5789.500000,20,9,4,2,2,3,0"
"84740,42368,104093,208200,66939,5783,5791.000000,18,8,4,2,2,3,0"
"219988,109993,224197,448400,87564,11210,11212.000000,20,9,4,2,2,3,0"
"236892,118445,181198,362400,156316,10066,10074.000000,18,8,4,2,2,3,0"
"148750,74374,151496,303000,98524,8416,8442.500000,18,7,4,2,2,3,0"
"321449,160722,282395,564800,165169,20174,20690.500000,14,6,4,2,2,3,0"
"261079,130538,193097,386200,201532,19311,19474.500000,10,5,4,1,1,3,0"
"215145,107571,168895,337800,134508,10556,10746.500000,16,7,4,2,2,3,0"
"296615,148307,266396,532800,120246,13320,14818.000000,20,9,4,2,2,3,0"
"142120,71058,130993,262000,62304,7277,7277.500000,18,8,4,2,2,3,0"
"104389,52192,105996,212000,60606,8837,9926.500000,12,6,3,1,1,3,0"
"196394,98195,185595,371200,141942,8436,8437.000000,22,10,4,2,2,3,0"
"215357,107678,229298,458600,99461,22939,32431.500000,10,5,4,1,1,3,0"
"105508,52751,104695,209400,59551,7478,7789.000000,14,6,4,1,1,3,0"
"100937,50465,108394,216800,62443,6775,6799.000000,16,7,4,2,2,3,0"
"200394,100195,168696,337400,70467,14799,21904.500000,12,5,4,1,1,3,0"
"251081,125537,226093,452200,123921,11305,11316.500000,20,9,4,2,2,3,0"
"166747,83372,143497,287000,121069,14350,14480.500000,10,5,4,1,1,3,0"
"297963,148980,232496,465000,165180,16607,19997.500000,14,6,4,1,1,3,0"
"165839,82918,130596,261200,71287,5936,5937.000000,22,10,4,2,2,3,0"
"304991,152494,275698,551400,235162,22975,23357.000000,12,6,4,1,1,3,0"
"246632,123314,199796,399600,108979,12487,12585.500000,16,7,4,2,2,3,0"
"269187,134592,203698,407400,165625,14550,14630.000000,14,6,4,1,1,3,0"
"349822,174910,252797,505600,235164,25280,25356.000000,10,4,4,1,1,3,0"
"223258,111629,186398,372800,157534,9320,9320.000000,20,9,4,2,2,3,0"
"119690,59844,113198,226400,60527,6288,6290.000000,18,8,4,1,1,3,0"
"323476,161737,252897,505800,232365,21105,22274.500000,12,5,4,1,1,3,0"
"117564,58781,103496,207000,91578,6468,6494.500000,16,8,4,2,2,3,0"
"257240,128618,238596,477200,109871,17042,18309.000000,14,7,4,1,1,3,0"
"287170,143582,277493,555000,192387,12613,12616.000000,22,10,4,2,2,3,0"
"292426,146209,234093,468200,132056,11705,11766.000000,20,9,4,2,2,3,0"
"109058,54528,111597,223200,71433,11199,12227.500000,10,4,4,1,1,3,0"
"155502,77750,147798,295600,80473,12318,15065.500000,12,5,4,1,1,3,0"
"231589,115794,258498,517000,157788,16156,16306.000000,16,8,4,2,2,3,0"
"220918,110458,168296,336600,127120,9350,9403.500000,18,8,4,2,2,3,0"
"208480,104238,198996,398000,82880,12438,12551.500000,16,8,4,2,2,3,0"
"235641,117819,250996,502000,122081,15687,15746.500000,16,7,4,2,2,3,0"
"124153,62075,130093,260200,92008,6505,6511.000000,20,9,4,2,2,3,0"
"167361,83679,169995,340000,86973,10625,10771.500000,16,7,4,2,2,3,0"
"154481,77240,126499,253000,95024,7906,7932.000000,16,7,4,2,2,3,0"
"98508,49252,108997,218000,50626,5450,5453.500000,20,9,4,2,2,3,0"
"157494,78745,130195,260400,91731,8137,8559.500000,16,7,4,2,2,3,0"
"221407,110702,179695,359400,186989,11231,11258.000000,16,7,4,2,2,3,0"
"234644,117320,245894,491800,170903,12295,12297.500000,20,9,4,2,2,3,0"
"200570,100282,174096,348200,62307,10888,13943.000000,16,7,4,2,2,3,0"
"147401,73699,114797,229600,116429,5740,5742.500000,20,9,4,2,2,3,0"
"127333,63664,117494,235000,88186,7343,7343.000000,16,7,4,2,2,3,0"
"149717,74857,181096,362200,82383,11333,12273.000000,16,7,4,2,2,3,0"
"103228,51613,109797,219600,81207,5490,5490.000000,20,9,4,2,2,3,0"
"223315,111655,209096,418200,90376,13068,13137.000000,16,8,4,1,1,3,0"
"251456,125727,201796,403600,111415,10090,10090.000000,20,9,4,2,2,3,0"
"157352,78675,162894,325800,92450,10181,10230.000000,16,8,4,2,2,3,0"
"256359,128178,193596,387200,172775,12100,12245.000000,16,7,4,2,2,3,0"
"161512,80756,153597,307200,82722,7680,7687.500000,20,9,4,2,2,3,0"
"141118,70557,113997,228000,90582,7125,7184.000000,16,7,4,2,2,3,0"
"204111,102055,195197,390400,87150,9760,9760.500000,20,9,4,2,2,3,0"
"90610,45303,101894,203800,39303,5661,5906.500000,18,8,4,2,2,3,0"
"182296,91147,210997,422000,89687,10550,10564.500000,20,9,4,2,2,3,0"
"200485,100239,168494,337000,96841,9361,9816.500000,18,8,4,2,2,3,0"
"150608,75304,165798,331600,108662,8290,8414.500000,20,9,4,2,2,3,0"
"278869,139433,265797,531600,126286,14766,15566.000000,18,8,4,2,2,3,0"
"210045,105021,232197,464400,142451,11610,11628.500000,20,9,4,2,2,3,0"
"117172,58584,113895,227800,64228,6327,6327.500000,18,8,4,2,2,3,0"
"115708,57853,134796,269600,79841,6740,6811.500000,20,9,4,2,2,3,0"
"223151,111574,185595,371200,170014,10311,10440.500000,18,9,4,1,1,3,0"
"283382,141690,205198,410400,210584,10260,10260.000000,20,9,4,2,2,3,0"
"91971,45984,106794,213600,39178,5933,5945.500000,18,9,4,2,2,3,0"
"140579,70287,126094,252200,82349,6305,6314.000000,20,9,4,2,2,3,0"
"277239,138618,221897,443800,172721,12327,12415.000000,18,8,4,2,2,3,0"
"160586,80292,163094,326200,106839,8155,8166.000000,20,9,4,2,2,3,0"
"196744,98368,210793,421600,106585,11711,11760.000000,18,8,4,1,1,3,0"
"138168,69083,120597,241200,54774,6030,6033.000000,20,10,4,2,2,3,0"
"188054,94027,191498,383000,145502,10638,10638.500000,18,8,4,2,2,3,0"
"235375,117686,193995,388000,177069,9700,9707.000000,20,9,4,2,2,3,0"
"217788,108893,211898,423800,123585,11772,11776.500000,18,10,4,1,1,3,0"
"170721,85358,152193,304400,119685,8455,8592.500000,18,8,4,2,2,3,0"
"146394,73195,164294,328600,98375,9127,9143.000000,18,9,4,2,2,3,0"
"147713,73854,118495,237000,54202,6583,6601.000000,18,8,4,2,2,3,0"
"144094,72045,164196,328400,71374,8210,9435.500000,20,9,4,2,2,3,0"
"320818,160408,253196,506400,237614,14066,14089.500000,18,8,4,2,2,3,0"
"119918,59957,138692,277400,93499,7705,7705.000000,18,9,4,2,2,3,0"
"251884,125941,195396,390800,193438,13959,14175.000000,14,7,4,1,1,3,0"
"145796,72897,129697,259400,72684,9264,9281.500000,14,6,4,1,1,3,0"
"341322,170660,291597,583200,165295,16200,16223.500000,18,8,4,2,2,3,0"
"187981,93989,147996,296000,121485,8222,8224.000000,18,9,4,1,1,3,0"
"197448,98722,201797,403600,83808,14414,15046.000000,14,6,4,1,1,3,0"
"144676,72336,140894,281800,118609,7827,7846.500000,18,8,4,2,2,3,0"
"237707,118853,255898,511800,179572,18280,18697.500000,14,6,4,1,1,3,0"
"121728,60862,102795,205600,70055,5711,5720.000000,18,8,4,1,1,3,0"
"253726,126862,212397,424800,186221,9654,9655.500000,22,10,4,2,2,3,0"
"158673,79336,114398,228800,59432,11443,11705.500000,10,4,4,1,1,3,0"
"282277,141135,230893,461800,179347,11545,11567.500000,20,9,4,2,2,3,0"
"79839,39917,104095,208200,30229,5205,5243.500000,20,9,4,2,2,3,0"
"222176,111086,179593,359200,115392,8163,8163.500000,22,10,4,2,2,3,0"
"141027,70511,105995,212000,85571,7572,8763.500000,14,6,4,1,1,3,0"
"180124,90060,159795,319600,139684,9987,10099.500000,16,7,4,1,1,3,0"
"131683,65841,104197,208400,98411,8683,9178.000000,12,6,4,1,1,3,0"
"192184,96091,181196,362400,133585,9060,9061.500000,20,9,4,2,2,3,0"
"165700,82849,144897,289800,77863,8050,8182.000000,18,8,4,2,2,3,0"
"206894,103446,168697,337400,162853,12052,12430.000000,14,6,4,1,1,3,0"
"122749,61374,127098,254200,82867,12718,13649.500000,10,4,4,1,1,3,0"
"122113,61056,107597,215200,74338,4890,4897.000000,22,9,4,2,2,3,0"
"199643,99819,150295,300600,131739,9393,9395.500000,16,9,4,1,1,3,0"
"301307,150652,237596,475200,214542,19800,20730.500000,12,6,4,1,1,3,0"
"258269,129133,275696,551400,101058,19745,24957.500000,14,6,4,1,1,3,0"
"124416,62206,151495,303000,78607,7575,7595.500000,20,11,4,2,2,3,0"
"324847,162422,259898,519800,179523,14438,14438.000000,18,8,4,2,2,3,0"
"185744,92871,188498,377000,126429,18856,20767.000000,10,4,4,1,1,3,0"
"296709,148353,224096,448200,174362,14006,14405.500000,16,7,4,2,2,3,0"
"286647,143323,281498,563000,107463,23458,28153.500000,12,6,4,1,1,3,0"
"118262,59130,108195,216400,59056,6011,6167.000000,18,8,4,2,2,3,0"
"351583,175790,275895,551800,254032,17243,17352.500000,16,7,4,2,2,3,0"
"168164,84081,128299,256600,78725,12832,12857.000000,10,4,4,1,1,3,0"
"283363,141681,252898,505800,210743,18064,18064.000000,14,7,4,1,1,3,0"
"118326,59163,130999,262000,56650,6550,6550.000000,20,9,4,2,2,3,0"
"151195,75596,143195,286400,117594,6509,6512.000000,22,10,4,2,2,3,0"
"257418,128707,172095,344200,185712,14341,14341.000000,12,6,4,1,1,3,0"
"181796,90896,204893,409800,136153,11383,11383.000000,18,8,4,2,2,3,0"
"197302,98650,185698,371400,146152,11609,12363.000000,16,7,4,2,2,3,0"
"271664,135831,223297,446600,144214,22395,28868.500000,10,5,4,1,1,3,0"
"220067,110032,219997,440000,168985,10000,10001.000000,22,10,4,2,2,3,0"
"104722,52360,113197,226400,61439,5660,5661.500000,20,9,4,2,2,3,0"
"164744,82370,140593,281200,126775,7811,7811.000000,18,8,4,2,2,3,0"
"280551,140275,299896,599800,203066,18744,20306.500000,16,7,4,2,2,3,1"
"121224,60611,122498,245000,86747,10208,10614.500000,12,5,4,1,1,3,0"
"192587,96292,147796,295600,76768,10557,10564.500000,14,6,4,1,1,3,0"
"404103,202050,291297,582600,268597,29136,30945.000000,10,5,4,1,1,3,0"
"345950,172973,291195,582400,198759,16177,16213.500000,18,8,4,2,2,3,0"
"129788,64893,133697,267400,71305,8356,9272.500000,16,7,3,1,1,3,1"
"143217,71605,168292,336600,108791,8415,8427.000000,20,9,4,2,2,3,0"
"175244,87621,172697,345400,126697,7850,7862.500000,22,10,4,2,2,3,0"
"103215,51606,104198,208400,51614,7442,7456.000000,14,6,4,1,1,3,0"
"360218,180109,296694,593400,255762,16483,16483.000000,18,9,4,1,1,3,0"
"237418,118708,198895,397800,141068,16575,18227.500000,12,5,4,1,1,3,0"
"410698,205347,278096,556200,173355,27811,28864.000000,10,5,4,1,1,3,0"
"98311,49154,103198,206400,43745,6450,6475.500000,16,7,4,2,2,3,1"
"135150,67573,117695,235400,61419,6538,6733.500000,18,8,4,2,2,3,0"
"184041,92018,163492,327000,118435,7431,7432.500000,22,10,4,2,2,3,0"
"131718,65856,101893,203800,83331,5095,5098.500000,20,9,4,2,2,3,0"
"212591,106294,237597,475200,128615,16971,18984.500000,14,6,4,1,1,3,0"
"192399,96197,168494,337000,131375,8425,8426.500000,20,9,4,2,2,3,0"
"265185,132591,291093,582200,222485,13231,13292.000000,22,10,4,2,2,3,0"
"164267,82131,169295,338600,65228,10581,10595.000000,16,7,4,2,2,3,1"
"334914,167455,263996,528000,246292,14666,14689.500000,18,8,4,2,2,3,0"
"289050,144524,281497,563000,171526,20107,20222.000000,14,6,4,1,1,3,0"
"229043,114520,155298,310600,104050,15545,16077.000000,10,4,4,1,1,3,0"
"344788,172393,273798,547600,276326,22816,22823.000000,12,6,4,1,1,3,0"
"354278,177138,265797,531600,241850,13290,13290.000000,20,9,4,2,2,3,0"
"113573,56783,113893,227800,62682,5695,5695.500000,20,9,4,2,2,3,0"
"125475,62735,119496,239000,51732,6638,7086.500000,18,9,4,2,2,3,0"
"156853,78424,113493,227000,108578,5159,5181.000000,22,10,4,3,3,3,0"
"132782,66390,147497,295000,57864,9218,9219.000000,16,7,4,1,1,3,1"
"219909,109954,172099,344200,172185,12292,12292.000000,14,6,4,1,1,3,0"
"221808,110903,188197,376400,154717,18851,20152.500000,10,4,4,1,1,3,0"
"215670,107833,160896,321800,130521,13409,15924.500000,12,5,4,1,1,3,0"
"196179,98089,185597,371200,121696,9280,9392.500000,20,9,4,2,2,3,0"
"131366,65681,118292,236600,115235,5377,5377.000000,22,10,4,2,2,3,0"
"216867,108432,216396,432800,147742,13525,13703.500000,16,7,4,2,2,3,1"
"126224,63111,130596,261200,56899,7255,7389.500000,18,9,4,1,1,3,0"
"233824,116911,197197,394400,93351,19739,23575.500000,10,4,4,1,1,3,0"
"103435,51717,106796,213600,70624,5340,5344.500000,20,9,4,2,2,3,0"
"159417,79708,122498,245000,99364,8750,8777.000000,14,7,4,2,2,3,0"
"156722,78360,110997,222000,116796,9255,9329.000000,12,5,4,1,1,3,0"
"277502,138749,269195,538400,163060,16825,16833.500000,16,8,4,2,2,3,1"
"172725,86360,183195,366400,83161,10177,10319.000000,18,8,4,2,2,3,0"
"243249,121623,190797,381600,172737,19108,23012.000000,10,4,4,1,1,3,0"
"177041,88519,221894,443800,130715,11095,11279.000000,20,9,4,2,2,3,0"
"227687,113842,295597,591200,121219,13436,13945.000000,22,10,4,3,3,3,0"
"211339,105668,161395,322800,151328,10087,10107.000000,16,7,4,2,2,3,1"
"243299,121648,210796,421600,125960,10540,10603.000000,20,9,4,2,2,3,0"
"353702,176851,273500,547000,277378,15194,15196.000000,18,9,3,2,2,3,0"
"245257,122628,198897,397800,187807,14207,14280.500000,14,6,4,1,1,3,0"
"155474,77737,107098,214200,92648,8925,9555.000000,12,5,4,1,1,3,0"
"352716,176357,289597,579200,156152,28960,29019.000000,10,4,4,1,1,3,0"
"203029,101513,214894,429800,144732,9768,9793.500000,22,10,4,2,2,3,0"
"158270,79132,135593,271200,106907,8475,8476.000000,16,7,4,1,1,3,1"
"212654,106325,191494,383000,136505,9575,9576.000000,20,10,4,2,2,3,0"
"288001,143999,261693,523400,197124,11895,11898.000000,22,9,4,2,2,3,0"
"110540,55269,102596,205200,67013,5700,5730.000000,18,8,4,2,2,3,0"
"146029,73013,111997,224000,118024,9333,9341.500000,12,6,4,1,1,3,0"
"333245,166621,273795,547600,273908,19557,19699.500000,14,7,4,1,1,3,0"
"294598,147298,243297,486600,200498,15206,15417.000000,16,7,4,2,2,3,1"
"102514,51256,104597,209200,68263,10471,12125.500000,10,4,4,1,1,3,0"
"99763,49881,105997,212000,70286,5888,5897.000000,18,8,4,2,2,3,0"
"266225,133110,211894,423800,208149,10595,10841.000000,20,9,4,2,2,3,0"
"181288,90643,160897,321800,141944,11492,11527.500000,14,6,4,1,1,3,0"
"223979,111989,169397,338800,181136,14116,14139.500000,12,5,4,1,1,3,0"
"198665,99330,193494,387000,121086,10750,10753.000000,18,8,4,2,2,3,0"
"301389,150692,237093,474200,174802,10777,10786.500000,22,10,4,2,2,3,0"
"273623,136811,277998,556000,135479,27828,28613.000000,10,5,4,1,1,3,0"
"299170,149583,250795,501600,124962,15675,16408.000000,16,8,4,2,2,3,1"
"126040,63019,110996,222000,84986,7928,8343.500000,14,7,4,1,1,3,0"
"199159,99579,193098,386200,62914,16094,26501.500000,12,6,4,1,1,3,0"
"175302,87650,198396,396800,108605,11022,11124.000000,18,8,4,2,2,3,0"
"177467,88732,152194,304400,101390,7611,8606.000000,20,9,4,2,2,3,0"
"97788,48893,107096,214200,67472,7651,7794.000000,14,7,4,1,1,3,0"
"198009,99003,229296,458600,139847,19108,19502.000000,12,5,4,1,1,3,0"
"134288,67143,114898,229800,84398,11490,12370.500000,10,4,4,1,1,3,0"
"135430,67712,100596,201200,86018,6287,6484.500000,16,7,4,2,2,3,1"
"223394,111693,164292,328600,149573,8215,8216.500000,20,9,4,2,2,3,0"
"102433,51214,111795,223600,37420,6211,6244.500000,18,9,4,2,2,3,0"
"139338,69669,152298,304600,88502,6922,6922.500000,22,10,4,2,2,3,0"
"122053,61025,143497,287000,65995,12029,15656.000000,12,5,4,1,1,3,0"
