MaxMakespan,MinMakespan,MinWorkload,MaxWorkload,MaxWCET,MinWCET,MedianWCET,NumNodes,MaxParallel,CriticalPath,AvgInDegree,AvgOutDegree,CoreNum,IsAnomaly
298461,149229,218197,436400,113173,21872,24217.000000,10,4,4,1,1,8,0
305374,152686,218198,436400,236034,21821,21863.000000,10,5,4,1,1,7,0
248006,124002,218198,436400,181499,21822,22745.000000,10,4,4,1,1,9,0
235393,117695,187998,376000,86979,18854,31361.500000,10,5,4,1,1,7,0
171167,85582,187997,376000,102063,18818,22711.500000,10,4,4,1,1,9,0
337590,168793,282897,565800,137705,28319,31567.000000,10,5,4,1,1,7,0
250774,125387,187998,376000,181030,18859,19263.500000,10,4,4,1,1,8,0
395884,197941,282899,565800,239414,28290,28308.000000,10,5,4,1,1,9,0
329029,164514,282898,565800,175081,28292,32259.500000,10,4,4,1,1,8,0
100966,50483,104399,208800,69644,10440,10474.500000,10,4,4,1,1,9,0
145197,72598,104399,208800,110605,10440,10443.500000,10,5,4,1,1,7,0
183503,91750,170597,341200,80454,17063,17217.000000,10,5,4,1,1,7,0
231267,115633,170597,341200,163813,17095,18395.000000,10,4,4,1,1,9,0
145413,72706,104399,208800,112183,10440,10520.000000,10,5,4,1,1,8,0
226297,113148,163198,326400,170280,16320,16515.000000,10,5,4,1,1,7,0
223578,111788,163198,326400,141714,16326,16866.500000,10,4,4,1,1,9,0
237398,118698,170599,341200,97573,17060,17511.000000,10,5,4,1,1,8,0
259188,129594,193498,387000,184222,19383,20087.000000,10,5,4,1,1,9,0
211112,105555,163196,326400,160386,16349,18579.500000,10,5,4,1,1,8,0
263745,131872,193499,387000,175419,19350,19397.000000,10,5,4,1,1,7,0
241530,120764,182998,366000,103578,18300,21343.500000,10,5,4,1,1,7,0
244827,122413,182999,366000,165436,18301,19349.000000,10,4,4,1,1,9,0
238296,119147,205997,412000,103499,20648,22186.500000,10,5,4,1,1,7,0
213489,106744,205998,412000,83435,21255,33994.500000,10,4,4,1,1,9,0
218244,109121,193497,387000,153581,19350,20802.000000,10,5,4,1,1,8,0
312315,156157,291797,583600,181229,29181,32259.000000,10,5,4,1,1,7,0
209084,104542,182998,366000,145442,18301,18407.000000,10,4,4,1,1,8,0
277874,138936,199797,399600,176041,19980,20044.500000,10,5,4,1,1,7,0
268010,134004,205997,412000,126845,20617,20848.500000,10,5,4,1,1,8,0
263396,131697,291798,583600,175174,29182,29483.000000,10,4,4,1,1,9,0
335823,167911,254098,508200,147800,25630,29819.500000,10,4,4,1,1,7,0
396524,198261,291797,583600,222934,29181,33952.000000,10,5,4,1,1,8,0
131748,65873,147897,295800,84700,14923,16816.500000,10,5,3,1,1,7,0
180252,90125,199797,399600,140286,19980,20042.500000,10,5,3,1,1,9,0
267126,133562,199798,399600,187214,20020,23395.000000,10,4,4,1,1,8,0
112790,56394,116098,232200,67596,11745,18039.500000,10,5,4,1,1,7,0
300232,150116,254099,508200,103950,25412,29144.500000,10,4,4,1,1,9,0
344425,172211,254097,508200,231294,25410,29256.500000,10,4,4,1,1,8,0
244200,122099,194897,389800,185612,19496,19536.000000,10,5,4,1,1,7,0
185254,92626,147897,295800,85165,14809,20919.500000,10,5,4,1,1,8,0
342861,171429,289597,579200,225215,29125,41380.500000,10,5,4,1,1,7,0
187674,93836,147897,295800,127220,14877,17646.500000,10,4,4,1,1,9,0
125341,62670,116098,232200,88869,11654,12210.000000,10,5,4,1,1,8,0
376765,188381,286397,572800,257511,28952,32013.000000,10,5,4,1,1,7,0
154158,77078,116098,232200,56398,11627,12876.000000,10,4,4,1,1,9,0
264764,132381,194898,389800,199527,19490,19972.000000,10,5,4,1,1,9,0
268152,134075,194897,389800,195901,19501,20644.500000,10,5,4,1,1,8,0
398053,199026,289599,579200,208902,28960,30138.500000,10,5,4,1,1,9,0
400499,200249,289597,579200,217088,28966,29155.500000,10,4,4,1,1,8,0
281462,140729,285996,572000,145005,28735,43501.000000,10,5,4,1,1,7,0
324344,162171,286398,572800,250575,28652,30868.500000,10,5,3,1,1,9,0
316666,158332,286398,572800,230221,28640,29039.500000,10,4,4,1,1,8,0
323191,161594,254097,508200,158333,25412,31722.500000,10,5,4,1,1,7,0
319650,159824,218198,436400,224989,21820,22059.000000,10,4,4,1,1,3,999
136789,68394,111199,222400,67072,11122,12049.500000,10,5,4,1,1,7,0
398194,199096,285997,572000,311776,28601,28680.000000,10,4,4,1,1,9,0
382122,191060,285998,572000,246410,28692,31401.500000,10,4,4,1,1,8,0
351618,175808,254097,508200,257890,25415,26258.500000,10,5,4,1,1,9,0
168029,84014,150298,300600,118273,15096,17250.000000,10,5,4,1,1,7,0
126559,63278,111198,222400,85095,11126,11929.000000,10,5,4,1,1,9,0
244725,122361,254097,508200,141983,25411,25475.500000,10,5,4,1,1,8,0
153784,76892,111199,222400,87550,11120,11433.000000,10,4,4,1,1,8,0
165454,82726,133297,266600,94093,13441,17909.500000,10,5,4,1,1,7,0
106026,53012,150297,300600,66903,15036,19561.500000,10,5,3,1,1,8,0
262854,131426,187998,376000,198110,18800,18898.500000,10,5,4,1,1,3,999
165871,82935,150298,300600,119875,15032,15297.500000,10,5,4,1,1,9,0
186295,93147,236697,473400,110534,23732,26520.500000,10,4,4,1,1,7,0
156519,78258,133297,266600,112521,13333,13688.500000,10,4,4,1,1,9,0
141552,70775,133298,266600,63574,13533,19381.000000,10,4,4,1,1,8,0
217687,108843,236697,473400,137090,23849,26206.500000,10,5,3,1,1,9,0
113531,56765,100998,202000,65753,10104,16033.500000,10,5,4,1,1,7,0
108610,54304,100998,202000,66763,10103,11689.500000,10,5,4,1,1,9,0
285904,142952,243199,486400,206310,24368,24626.500000,10,4,4,1,1,7,0
340386,170192,243198,486400,262205,24320,24339.500000,10,5,4,1,1,9,0
161210,80604,119898,239800,79239,11992,12193.500000,10,4,4,1,1,9,0
112478,56238,119897,239800,75515,12006,12814.500000,10,5,4,1,1,7,0
128535,64267,110798,221600,95142,11080,11149.500000,10,5,4,1,1,7,0
242119,121059,191298,382600,128270,19130,19213.500000,10,5,3,1,1,7,0
232259,116128,283097,566200,140969,28620,49184.500000,10,5,4,1,1,7,0
158984,79491,147297,294600,98948,14747,18814.500000,10,5,4,1,1,7,0
202051,101025,186998,374000,145749,18700,18712.500000,10,4,4,1,1,7,0
337002,168500,295997,592000,203662,29956,37427.500000,10,5,4,1,1,7,0
173802,86899,139996,280000,80023,14067,19804.500000,10,4,4,1,1,7,0
152043,76021,135698,271400,67344,13584,21443.500000,10,4,4,1,1,7,0
161682,80840,149399,298800,111752,15150,15804.000000,10,5,4,1,1,7,0
194339,97169,144599,289200,114918,14460,14608.000000,10,4,4,1,1,7,0
211875,105936,157497,315000,127631,15756,16237.000000,10,4,4,1,1,7,0
152907,76453,164598,329200,92212,16460,21765.500000,10,4,4,1,1,7,0
172937,86467,134897,269800,128787,13490,15224.500000,10,4,4,1,1,7,0
405083,202540,291097,582200,231339,29110,30298.000000,10,4,4,1,1,7,0
323404,161701,240397,480800,243999,24040,25299.500000,10,5,4,1,1,7,0
147503,73751,112199,224400,98920,11482,13830.000000,10,4,4,1,1,7,0
346346,173172,284798,569600,117253,28481,31388.000000,10,5,4,1,1,7,0
195537,97768,182098,364200,80976,18234,19830.000000,10,5,4,1,1,7,0
133384,66692,120898,241800,49154,12092,20430.500000,10,4,4,1,1,7,0
274436,137218,196199,392400,215338,19620,19623.500000,10,4,4,1,1,7,0
257717,128857,186597,373200,163029,18667,19552.000000,10,4,4,1,1,7,0
221952,110974,164797,329600,161279,16589,17598.000000,10,4,4,1,1,7,0
167961,83979,123098,246200,97417,12310,12629.000000,10,4,4,1,1,7,0
137508,68753,143998,288000,88685,14410,17410.500000,10,4,4,1,1,7,0
273666,136832,218198,436400,172503,21820,22187.500000,10,5,4,1,1,4,0
150851,75424,110796,221600,105063,11081,12100.500000,10,4,4,1,1,9,0
153231,76615,114498,229000,115226,11450,11794.000000,10,4,4,1,1,7,0
313598,156798,236697,473400,187696,23670,23706.500000,10,5,4,1,1,8,0
161326,80662,193897,387800,120577,19391,20374.500000,10,5,3,1,1,7,0
133576,66787,100997,202000,99962,10103,10147.000000,10,4,4,1,1,8,0
143888,71944,102799,205600,61480,10280,10294.000000,10,5,4,1,1,7,0
245544,122771,180297,360600,179870,18206,18857.500000,10,5,4,1,1,7,0
269834,134915,243196,486400,133519,24320,24727.000000,10,5,4,1,1,8,0
304431,152215,268398,536800,156080,29334,43636.500000,10,5,4,1,1,7,0
118457,59227,119898,239800,79533,12011,13214.000000,10,5,4,1,1,8,0
246032,123015,180497,361000,149754,18079,19662.500000,10,5,4,1,1,7,0
265151,132574,210597,421200,154767,21063,21200.000000,10,5,4,1,1,7,0
142299,71149,110799,221600,109053,11080,11080.000000,10,4,4,1,1,8,0
198642,99321,191299,382600,137112,19272,20428.500000,10,4,4,1,1,8,0
337074,168537,282898,565800,195040,28290,42717.000000,10,4,4,1,1,3,0
192772,96385,191298,382600,112229,19167,21631.000000,10,5,4,1,1,9,0
261221,130610,283098,566200,129448,28310,28369.500000,10,4,4,1,1,8,0
329795,164896,283097,566200,241122,28311,34714.500000,10,4,4,1,1,9,0
246763,123381,179297,358600,167660,17931,18841.500000,10,5,4,1,1,7,0
148164,74081,147297,294600,93683,14957,17413.000000,10,4,4,1,1,9,0
164504,82252,147299,294600,76836,14730,17943.500000,10,5,4,1,1,8,0
329496,164747,235598,471200,185910,23563,23673.500000,10,5,4,1,1,7,0
178260,89129,186998,374000,81993,18700,18709.500000,10,4,4,1,1,8,0
238785,119392,186997,374000,173794,18700,20813.500000,10,4,4,1,1,9,0
293742,146870,210898,421800,217528,21090,21322.500000,10,5,4,1,1,7,0
368895,184446,295996,592000,220595,30535,39356.500000,10,4,4,1,1,8,0
171070,85534,130097,260200,121065,13026,14280.500000,10,5,4,1,1,7,0
295873,147936,295997,592000,120878,29631,56626.000000,10,5,4,1,1,9,0
142551,71274,139997,280000,99625,14004,14453.500000,10,5,4,1,1,8,0
137138,68568,119897,239800,85398,12010,15233.500000,10,6,3,1,1,7,0
130594,65296,135697,271400,57965,13584,14398.500000,10,4,4,1,1,8,0
335768,167883,283999,568000,192919,28400,33215.000000,10,5,4,1,1,7,0
195918,97958,139998,280000,153589,14000,14001.500000,10,5,4,1,1,9,0
191912,95956,149398,298800,162032,14940,15063.000000,10,6,3,1,1,8,0
194774,97386,166598,333200,144339,16661,16677.500000,10,5,4,1,1,7,0
197630,98814,144597,289200,90068,14498,15436.500000,10,5,4,1,1,8,0
190150,95074,200397,400800,125000,20058,21988.000000,10,4,4,1,1,7,0
186721,93360,135699,271400,126798,13570,13582.500000,10,5,4,1,1,9,0
217200,108599,157497,315000,137761,15750,17308.000000,10,5,4,1,1,8,0
184558,92278,140899,281800,97694,14102,16519.500000,10,4,4,1,1,7,0
170303,85150,149397,298800,60623,14969,19404.500000,10,4,4,1,1,9,0
210208,105103,164598,329200,79826,16548,21444.000000,10,4,4,1,1,8,0
203478,101738,147497,295000,80834,14750,15381.500000,10,5,4,1,1,7,0
187914,93956,134897,269800,136211,13500,13710.000000,10,4,4,1,1,8,0
165276,82636,144597,289200,121671,14462,14564.000000,10,4,4,1,1,9,0
317896,158947,291097,582200,147844,29125,51334.000000,10,4,4,1,1,8,0
219906,109952,157499,315000,168364,15750,15932.500000,10,5,4,1,1,9,0
338428,169213,282398,564800,198092,28392,34602.000000,10,4,4,1,1,7,0
316010,158004,240397,480800,233112,24085,27004.000000,10,5,4,1,1,8,0
230294,115147,164599,329200,153110,16460,16472.000000,10,4,4,1,1,9,0
178548,89274,129299,258600,111704,12934,13082.500000,10,4,4,1,1,7,0
151985,75991,112196,224400,99455,11236,12338.000000,10,4,4,1,1,8,0
156521,78259,134897,269800,68795,13523,15255.000000,10,4,4,1,1,9,0
365386,182692,291098,582200,182540,29111,32338.000000,10,5,4,1,1,9,0
168053,84025,123296,246600,130962,12349,12795.500000,10,4,4,1,1,7,0
328927,164463,240398,480800,216642,24041,24261.000000,10,4,4,1,1,9,0
363735,181866,284797,569600,276928,28480,29124.500000,10,5,4,1,1,8,0
220936,110467,193698,387400,161306,19370,19923.500000,10,4,4,1,1,7,0
229416,114707,184397,368800,113260,18473,22045.500000,10,5,4,1,1,7,0
154570,77284,112198,224400,92576,11222,11441.500000,10,4,4,1,1,9,0
161552,80776,182099,364200,70636,18542,24740.000000,10,4,4,1,1,8,0
221673,110836,191998,384000,160294,19200,19516.000000,10,5,4,1,1,7,0
120228,60113,120898,241800,71961,12090,13518.000000,10,4,4,1,1,8,0
330080,165039,284798,569600,204239,28480,28723.500000,10,5,4,1,1,9,0
266613,133305,228696,457400,196865,22905,25670.500000,10,4,4,1,1,7,0
188876,94437,168897,337800,92971,16973,18609.000000,10,5,4,1,1,7,0
269731,134865,196198,392400,202910,19630,20261.000000,10,4,4,1,1,8,0
234183,117090,182096,364200,179253,18211,18487.500000,10,5,4,1,1,9,0
190068,95033,184898,369800,108235,18491,20121.000000,10,4,4,1,1,7,0
139828,69914,120900,241800,72570,12094,13147.000000,10,4,4,1,1,9,0
195753,97876,186597,373200,139319,18671,19411.000000,10,4,4,1,1,8,0
234198,117098,196197,392400,175110,19621,19812.500000,10,6,4,1,1,9,0
258829,129414,285099,570200,168249,28532,29449.000000,10,4,4,1,1,7,0
143025,71512,164797,329600,93060,16481,17133.500000,10,4,4,1,1,8,0
257699,128849,186598,373200,150621,18661,18854.500000,10,5,4,1,1,9,0
317638,158818,226898,453800,238201,22690,22692.000000,10,6,4,1,1,7,0
139518,69758,101898,203800,108593,10190,10289.000000,10,4,4,1,1,7,0
108672,54335,123099,246200,66081,12310,16835.000000,10,5,4,1,1,8,0
181302,90650,164797,329600,114775,16481,24203.500000,10,5,3,1,1,9,0
325255,162626,260997,522000,202027,26109,26606.500000,10,4,4,1,1,7,0
138888,69444,143998,288000,59374,14437,19367.000000,10,5,4,1,1,8,0
255866,127932,196898,393800,155162,19691,21944.000000,10,4,4,1,1,7,0
144650,72323,169997,340000,79930,17001,20632.500000,10,4,4,1,1,7,0
160241,80120,114499,229000,90736,11450,11451.500000,10,5,4,1,1,8,0
159363,79680,127197,254400,115981,12720,14217.500000,10,4,4,1,1,7,0
287949,143973,266597,533200,202245,26661,27208.000000,10,4,4,1,1,7,0
185852,92925,138098,276200,122277,13812,14347.000000,10,4,4,1,1,7,0
330814,165406,237097,474200,259349,23710,23775.500000,10,4,4,1,1,7,0
293019,146508,235697,471400,134663,23585,26100.500000,10,6,4,1,1,7,0
153154,76576,118998,238000,116641,11900,11970.000000,10,5,4,1,1,7,0
216612,108305,160298,320600,128983,16035,16965.000000,10,4,4,1,1,7,0
143427,71713,105798,211600,50344,10693,11289.500000,10,5,4,1,1,7,0
355655,177826,273996,548000,128725,27531,35963.500000,10,5,4,1,1,7,0
244693,122346,205598,411200,115978,21823,30854.000000,10,4,4,1,1,7,0
149136,74568,121598,243200,77012,12179,13771.500000,10,5,3,1,1,7,0
193886,96942,193898,387800,123395,19390,19495.000000,10,5,4,1,1,8,0
88748,44373,102798,205600,48790,10290,12186.500000,10,5,4,1,1,8,0
362187,181093,271597,543200,149208,27180,29810.500000,10,4,4,1,1,7,0
133990,66994,130997,262000,58570,13127,18058.500000,10,5,4,1,1,7,0
232061,116030,180298,360600,112028,18030,18628.500000,10,5,4,1,1,8,0
366065,183032,268998,538000,141068,26924,29891.500000,10,5,4,1,1,7,0
218988,109494,268398,536800,112615,27139,34482.000000,10,5,4,1,1,8,0
124406,62203,115398,230800,75058,11543,12482.000000,10,4,4,1,1,7,0
247034,123516,180498,361000,170975,18070,18732.000000,10,4,4,1,1,8,0
216320,108159,164298,328600,148741,16430,16690.000000,10,4,4,1,1,7,0
159973,79985,210597,421200,115577,21062,21979.000000,10,5,3,1,1,8,0
350964,175480,266997,534000,243725,26712,29626.500000,10,4,4,1,1,7,0
181119,90559,179298,358600,127316,17930,17936.500000,10,4,4,1,1,8,0
254911,127455,268798,537600,169815,26931,28050.000000,10,4,4,1,1,7,0
321167,160582,235597,471200,235289,23560,24564.000000,10,5,4,1,1,8,0
158231,79115,113499,227000,122678,11350,11410.000000,10,4,4,1,1,7,0
183659,91829,210898,421800,115410,21217,24384.500000,10,4,4,1,1,8,0
152740,76369,130097,260200,89217,13967,17120.000000,10,4,4,1,1,8,0
246920,123460,198999,398000,186564,19900,20285.000000,10,4,4,1,1,7,0
103176,51588,119899,239800,64666,11990,13845.500000,10,5,4,1,1,8,0
202536,101267,174598,349200,116713,17460,17910.000000,10,5,4,1,1,7,0
396532,198265,283997,568000,299671,28400,28525.500000,10,4,4,1,1,8,0
162679,81339,123098,246200,95791,12312,13872.500000,10,4,4,1,1,9,0
186248,93123,166598,333200,77201,16688,20129.000000,10,4,4,1,1,8,0
229065,114531,200397,400800,109239,20049,24207.000000,10,5,4,1,1,8,0
119698,59848,140898,281800,72859,14138,19048.500000,10,4,4,1,1,8,0
204990,102494,147498,295000,111497,14750,14992.000000,10,4,4,1,1,8,0
327440,163718,282397,564800,240739,28247,29471.500000,10,4,4,1,1,8,0
177574,88786,129298,258600,126393,12934,13067.000000,10,5,4,1,1,8,0
170164,85081,123298,246600,132597,12330,12393.500000,10,4,4,1,1,8,0
239432,119716,193699,387400,151942,19381,21780.500000,10,4,4,1,1,8,0
192353,96176,184398,368800,118690,18461,19935.000000,10,4,4,1,1,8,0
254246,127123,191998,384000,187180,19216,20572.500000,10,4,4,1,1,8,0
167047,83523,143999,288000,123830,14400,14403.000000,10,5,4,1,1,9,0
151604,75801,114498,229000,105942,11450,11496.500000,10,5,4,1,1,9,0
179932,89965,193899,387800,126005,19390,20505.500000,10,6,3,1,1,9,0
236821,118409,184397,368800,89885,18455,26947.500000,10,4,4,1,1,7,0
105245,52622,102798,205600,72012,10289,13574.000000,10,4,4,1,1,9,0
204019,102008,180297,360600,81899,18282,23775.500000,10,6,4,1,1,9,0
375713,187855,268398,536800,249890,26840,26863.500000,10,4,4,1,1,9,0
319592,159795,228698,457400,142391,22870,23150.500000,10,4,4,1,1,8,0
163811,81905,180497,361000,63696,19483,32429.500000,10,4,4,1,1,9,0
221033,110516,168898,337800,75566,16931,18823.500000,10,4,4,1,1,8,0
193322,96660,210598,421200,84551,21219,31704.000000,10,5,4,1,1,9,0
210355,105176,184896,369800,172389,18517,19522.000000,10,6,3,1,1,8,0
188204,94100,179297,358600,100473,17931,22387.500000,10,4,4,1,1,9,0
328004,164001,235598,471200,237596,23560,23582.500000,10,5,4,1,1,9,0
277936,138967,210898,421800,133510,21102,21981.000000,10,5,4,1,1,9,0
151626,75812,130098,260200,112362,13010,13144.000000,10,5,4,1,1,9,0
135391,67694,119898,239800,68241,11990,11991.000000,10,5,3,1,1,9,0
306482,153240,283997,568000,128031,28423,34470.500000,10,5,4,1,1,9,0
191583,95791,166598,333200,141600,16660,16735.000000,10,5,4,1,1,9,0
278345,139171,200398,400800,216487,20040,20113.500000,10,4,4,1,1,9,0
180988,90493,140898,281800,63318,14094,19905.000000,10,5,4,1,1,9,0
292736,146367,285098,570200,207200,28511,28692.500000,10,5,4,1,1,8,0
271986,135992,226897,453800,131114,23842,30264.000000,10,5,4,1,1,8,0
166656,83327,147497,295000,121215,14895,15676.500000,10,4,4,1,1,9,0
324695,162346,282397,564800,136803,28241,48905.000000,10,4,4,1,1,9,0
101659,50829,101897,203800,71720,10231,11214.500000,10,5,3,1,1,8,0
125651,62825,129298,258600,99442,12930,13297.000000,10,6,3,1,1,9,0
355753,177875,260997,522000,265559,26127,26396.500000,10,4,4,1,1,8,0
246558,123278,196898,393800,160353,19690,20022.500000,10,5,4,1,1,8,0
159284,79641,169998,340000,86448,17000,21632.000000,10,5,4,1,1,8,0
149117,74557,127197,254400,99398,12961,17246.500000,10,5,4,1,1,8,0
215340,107669,154297,308600,97074,15432,15726.500000,10,4,4,1,1,7,0
334188,167092,266597,533200,141571,26665,42541.500000,10,4,4,1,1,8,0
344132,172065,281697,563400,216345,28197,29311.500000,10,5,4,1,1,7,0
192025,96012,138098,276200,112284,13824,13979.500000,10,5,4,1,1,8,0
197943,98971,190998,382000,113314,19142,27348.000000,10,5,4,1,1,7,0
279925,139962,237098,474200,208574,23716,25006.500000,10,4,4,1,1,8,0
132961,66480,105699,211400,65040,10575,11326.000000,10,5,4,1,1,7,0
299538,149768,235698,471400,228565,23570,23813.500000,10,4,4,1,1,8,0
120809,60403,118997,238000,50441,11905,17488.500000,10,5,4,1,1,8,0
217879,108939,160298,320600,114658,16043,17441.500000,10,4,4,1,1,8,0
127132,63565,105797,211600,68999,10580,11046.500000,10,4,4,1,1,8,0
310255,155127,273998,548000,168510,27534,31034.500000,10,4,4,1,1,8,0
286529,143264,205598,411200,156092,20561,20590.000000,10,4,4,1,1,8,0
159614,79806,121597,243200,90794,12160,12203.000000,10,4,4,1,1,8,0
304618,152308,271597,543200,202143,27284,33204.000000,10,5,4,1,1,8,0
165666,82832,130997,262000,64056,13104,16884.000000,10,5,4,1,1,8,0
282698,141348,268998,538000,136383,27004,29754.000000,10,4,4,1,1,8,0
160513,80255,115398,230800,66325,11540,11600.500000,10,4,4,1,1,8,0
149460,74730,148798,297600,104756,14880,14910.000000,10,4,4,1,1,7,0
119735,59867,142298,284600,84470,14235,17917.000000,10,5,3,1,1,7,0
226568,113283,164297,328600,170705,16430,17188.000000,10,4,4,1,1,8,0
231688,115844,201599,403200,164028,20160,23133.000000,10,5,4,1,1,7,0
301783,150890,266996,534000,173635,26927,28321.500000,10,5,4,1,1,8,0
188958,94479,134999,270000,148454,13500,13500.000000,10,4,4,1,1,7,0
323337,161668,268799,537600,237007,27398,29655.500000,10,4,4,1,1,8,0
178399,89198,157797,315600,117690,15977,21962.000000,10,4,4,1,1,7,0
95175,47587,113498,227000,59528,11357,12066.500000,10,4,4,1,1,8,0
196722,98361,198999,398000,99742,19934,30637.500000,10,5,4,1,1,8,0
227596,113797,179697,359400,153860,17987,18666.500000,10,4,4,1,1,7,0
241390,120694,174598,349200,143267,17463,18021.000000,10,5,4,1,1,8,0
316509,158253,268297,536600,139157,26990,28950.000000,10,4,4,1,1,7,0
206538,103268,184396,368800,105707,18441,22460.000000,10,5,4,1,1,8,0
228424,114211,163598,327200,171368,16360,16371.500000,10,4,4,1,1,7,0
189305,94652,154298,308600,119440,15444,17073.000000,10,5,4,1,1,8,0
137319,68658,101198,202400,85559,10142,10696.500000,10,5,4,1,1,7,0
310651,155324,281698,563400,247233,28189,31618.000000,10,5,3,1,1,8,0
133957,66978,158898,317800,84114,15890,15984.500000,10,5,4,1,1,7,0
267117,133557,190998,382000,179269,19100,19167.500000,10,4,4,1,1,8,0
157339,78669,115898,231800,92516,11621,12168.500000,10,4,4,1,1,7,0
118385,59192,105698,211400,82568,10570,10657.500000,10,5,4,1,1,8,0
277298,138648,204498,409000,204942,20548,21729.500000,10,4,4,1,1,7,0
191941,95969,148798,297600,106548,14882,17457.500000,10,4,4,1,1,8,0
91916,45957,105598,211200,60077,10560,10718.500000,10,5,4,1,1,7,0
134373,67185,142298,284600,105883,14230,14245.000000,10,5,3,1,1,8,0
292211,146104,234097,468200,217997,23410,25949.500000,10,4,4,1,1,7,0
316865,158432,227099,454200,234458,22710,23033.000000,10,4,4,1,1,7,0
219670,109834,201597,403200,120927,20312,24020.500000,10,4,4,1,1,8,0
145508,72752,106297,212600,102415,10630,10900.000000,10,4,4,1,1,7,0
268369,134183,199197,398400,153035,19925,20686.500000,10,4,4,1,1,7,0
187247,93623,134999,270000,126374,13518,13621.500000,10,4,4,1,1,8,0
160960,80480,177998,356000,125154,17805,19478.500000,10,5,3,1,1,7,0
170668,85333,157799,315600,75117,15780,15951.000000,10,5,4,1,1,8,0
258130,129064,214897,429800,134746,21648,23010.000000,10,5,4,1,1,7,0
203909,101954,154598,309200,95929,15469,17442.000000,10,5,4,1,1,7,0
301457,150727,268596,537200,211368,26861,27901.000000,10,5,4,1,1,7,0
251521,125759,179697,359400,195235,17970,17986.500000,10,5,4,1,1,8,0
237658,118828,219398,438800,169636,22464,23773.500000,10,4,4,1,1,7,0
344493,172246,268299,536600,201828,26836,27218.000000,10,5,4,1,1,8,0
163619,81809,163597,327200,107658,16382,23009.000000,10,6,4,1,1,8,0
156633,78315,122897,245800,104316,12291,12875.500000,10,4,4,1,1,7,0
137798,68899,101200,202400,106666,10120,10300.000000,10,4,4,1,1,8,0
193770,96884,139798,279600,137429,13987,14521.000000,10,4,4,1,1,7,0
216963,108481,158898,317800,95681,15979,17167.500000,10,5,4,1,1,8,0
162495,81246,132696,265400,105760,13460,15802.000000,10,6,4,1,1,7,0
138529,69264,123297,246600,101374,12340,12835.000000,10,5,4,1,1,9,0
108386,54193,115898,231800,72756,11594,12121.500000,10,4,4,1,1,8,0
262389,131194,193697,387400,112648,19373,19400.500000,10,5,4,1,1,9,0
148693,74345,169297,338600,100869,16951,17398.500000,10,5,4,1,1,7,0
159556,79778,204498,409000,118646,20452,24118.000000,10,5,3,1,1,8,0
144548,72273,105597,211200,97359,10564,10986.500000,10,4,4,1,1,8,0
311504,155751,233997,468000,240638,23400,23722.000000,10,5,4,1,1,7,0
245285,122641,184398,368800,84137,18440,23993.500000,10,5,4,1,1,9,0
375747,187872,268497,537000,147702,26852,26899.500000,10,4,4,1,1,7,0
327284,163641,234097,468200,230392,23410,23605.000000,10,5,4,1,1,8,0
253705,126851,191996,384000,139497,19211,19384.500000,10,4,4,1,1,9,0
291657,145828,228697,457400,240224,22871,22964.000000,10,5,3,1,1,9,0
313292,156645,227098,454200,245076,22712,22760.000000,10,4,4,1,1,8,0
152320,76159,135898,271800,68987,13600,17447.000000,10,5,4,1,1,7,0
197518,98758,168898,337800,146377,16890,17294.500000,10,4,4,1,1,9,0
119205,59601,106297,212600,87136,10638,10752.000000,10,5,4,1,1,8,0
141149,70574,121797,243600,75434,12183,16590.500000,10,4,4,1,1,7,0
276414,138206,199198,398400,216334,19920,20050.500000,10,5,4,1,1,8,0
248178,124088,184897,369800,140206,18529,19103.000000,10,4,4,1,1,9,0
221037,110517,185597,371200,143277,18595,24809.500000,10,5,4,1,1,7,0
117871,58934,130597,261200,67039,13077,16842.500000,10,5,4,1,1,7,0
359997,179998,285098,570200,216093,28532,31141.000000,10,6,4,1,1,9,0
201208,100603,177998,356000,75026,17962,29882.500000,10,4,4,1,1,8,0
360397,180198,277499,555000,257211,27754,29441.000000,10,4,4,1,1,7,0
230605,115302,212398,424800,140306,21265,29316.500000,10,4,4,1,1,7,0
305125,152562,226898,453800,215791,22691,22846.000000,10,5,4,1,1,9,0
236731,118365,214898,429800,153610,21492,22550.500000,10,5,4,1,1,8,0
221165,110581,179597,359200,128663,17990,19145.000000,10,4,4,1,1,7,0
129926,64962,154598,309200,65234,15474,19467.000000,10,4,4,1,1,8,0
99421,49709,101897,203800,64593,10203,12052.500000,10,4,4,1,1,9,0
147591,73794,107597,215200,95010,10760,11203.000000,10,4,4,1,1,7,0
354857,177428,260999,522000,227117,26148,28081.000000,10,4,4,1,1,9,0
373980,186990,268599,537200,289730,26860,26863.000000,10,5,4,1,1,8,0
250507,125252,196897,393800,173839,19690,20149.000000,10,4,4,1,1,9,0
198322,99160,143198,286400,82357,14357,15285.000000,10,5,4,1,1,7,0
172045,86021,169997,340000,100461,17000,17862.500000,10,4,4,1,1,9,0
256808,128403,219398,438800,183782,21940,22158.000000,10,5,4,1,1,8,0
137683,68841,127199,254400,99515,12720,12739.000000,10,5,4,1,1,9,0
281571,140784,219997,440000,93193,22381,28237.500000,10,5,4,1,1,7,0
201209,100603,172697,345400,135143,17300,17751.500000,10,4,4,1,1,7,0
137759,68878,122897,245800,46653,12799,18096.000000,10,5,4,1,1,8,0
